target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
O95835_WT	Fold 2	2:9		-0.14907119849998599	0.7272727272727273	0.4444444444444444	0.8888888888888888	0.0	0.8	0.0	0.8421052631578948	0.5555555555555556	0.4444444444444444
O95835_WT	Fold 3	2:9		0.24056261216234406	0.7272727272727273	0.6388888888888888	0.7777777777777778	0.5	0.875	0.3333333333333333	0.823529411764706	0.2222222222222222	0.7777777777777778
O95835_WT	Fold 4	2:8		-0.25	0.6	0.375	0.75	0.0	0.75	0.0	0.75	0.25	0.75
O95835_WT	Fold 5	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.375	0.625
O95835_WT	Mean	-		0.10246236138245901	0.7527272727272727	0.5416666666666666	0.8833333333333332	0.2	0.825	0.26666666666666666	0.8503783969728242	0.3472222222222222	0.6527777777777778
O95835_WT	SD	-		0.3000277529085836	0.09247142362550619	0.12370730755451284	0.09675815168602318	0.22360679774997896	0.05	0.3548604316149181	0.060215250127187155	0.10758287072798381	0.10758287072798381
O95835_WT	Test set	4:19		-0.0978231976089037	0.782608695652174	0.47368421052631576	0.9473684210526315	0.0	0.8181818181818182	0.0	0.8780487804878049	0.4605263157894736	0.5394736842105263
O95819_WT	Fold 1	43:139		0.32544688032213365	0.7912087912087912	0.6223858122804082	0.9424460431654677	0.3023255813953488	0.8136645962732919	0.6190476190476191	0.8733333333333334	0.3210640789693826	0.6789359210306173
O95819_WT	Fold 2	44:138		0.480449848643625	0.8296703296703297	0.686429512516469	0.9637681159420289	0.4090909090909091	0.8364779874213837	0.782608695652174	0.8956228956228958	0.2124505928853755	0.7875494071146245
O95819_WT	Fold 3	44:138		0.1849429940502276	0.7527472527472527	0.5660408432147562	0.927536231884058	0.20454545454545456	0.7852760736196319	0.47368421052631576	0.8504983388704318	0.24522397891963107	0.7547760210803688
O95819_WT	Fold 4	44:138		0.2630245957256498	0.7692307692307693	0.6001317523056653	0.927536231884058	0.2727272727272727	0.8	0.5454545454545454	0.8590604026845639	0.2536231884057971	0.746376811594203
O95819_WT	Fold 5	43:138		0.3559220530954355	0.7955801104972375	0.6418099089989889	0.9347826086956522	0.3488372093023256	0.821656050955414	0.625	0.8745762711864407	0.2104819683181665	0.7895180316818335
O95819_WT	Mean	-		0.3219572743674143	0.7876874506708761	0.6233595658632575	0.939213846314253	0.30750528541226213	0.8114149416539442	0.6091590141361308	0.870618248339533	0.24856876149967055	0.7514312385003293
O95819_WT	SD	-		0.08993669372322671	0.023800289102323055	0.03684234162262076	0.012286364242739605	0.06306746803064082	0.016081246033034423	0.09384845505864996	0.014063336318091459	0.036622924914577665	0.036622924914577706
O95819_WT	Test set	63:327		0.34219483763689396	0.8512820512820513	0.6293869229649046	0.9571865443425076	0.30158730158730157	0.876750700280112	0.5757575757575758	0.9152046783625731	0.19906800640745598	0.8009319935925441
O94921_WT		5:31	Not enough data in minority class of the training set for all 5 folds										
O94806_WT	Fold 1	17:130		0.4185733148559548	0.9047619047619048	0.6393665158371041	0.9846153846153847	0.29411764705882354	0.9142857142857143	0.7142857142857143	0.9481481481481482	0.2660633484162896	0.7339366515837105
O94806_WT	Fold 2	16:130		0.4936116414954614	0.9178082191780822	0.6798076923076923	0.9846153846153847	0.375	0.927536231884058	0.75	0.9552238805970149	0.25673076923076926	0.7432692307692308
O94806_WT	Fold 3	16:130		0.41286141192238524	0.910958904109589	0.59375	1.0	0.1875	0.9090909090909091	1.0	0.9523809523809523	0.2798076923076923	0.7201923076923077
O94806_WT	Fold 4	16:130		0.2956356481261853	0.8972602739726028	0.5860576923076923	0.9846153846153847	0.1875	0.9078014184397163	0.6	0.9446494464944649	0.1596153846153846	0.8403846153846154
O94806_WT	Fold 5	16:130		0.3691887949279695	0.9041095890410958	0.6173076923076923	0.9846153846153847	0.25	0.9142857142857143	0.6666666666666666	0.9481481481481482	0.2826923076923077	0.7173076923076923
O94806_WT	Mean	-		0.39797416226559124	0.906979778212655	0.6232579185520362	0.9876923076923078	0.25882352941176473	0.9145999975972223	0.7461904761904762	0.9497101151537457	0.2489819004524887	0.7510180995475114
O94806_WT	SD	-		0.05929341106206749	0.006333959896750534	0.03094980640911788	0.005617667256463223	0.06454274220184834	0.006378537453248404	0.12459761386843747	0.0033671162238578323	0.041682962115875764	0.04168296211587576
O94806_WT	Test set	25:289		0.3278834239196971	0.9235668789808917	0.6113494809688581	0.9826989619377162	0.24	0.9372937293729373	0.5454545454545454	0.9594594594594594	0.17121107266435984	0.82878892733564
O94768_WT	Fold 1	3:16		-0.10206207261596575	0.7894736842105263	0.46875	0.9375	0.0	0.8333333333333334	0.0	0.8823529411764706	0.375	0.625
O94768_WT	Fold 2	3:16		-0.1875	0.6842105263157895	0.40625	0.8125	0.0	0.8125	0.0	0.8125	0.625	0.375
O94768_WT	Fold 3	4:15		0.1304372986874877	0.7368421052631579	0.5583333333333333	0.8666666666666667	0.25	0.8125	0.3333333333333333	0.8387096774193549	0.31666666666666665	0.6833333333333333
O94768_WT	Fold 4	4:15		0.45643546458763845	0.8421052631578947	0.625	1.0	0.25	0.8333333333333334	1.0	0.9090909090909091	0.05	0.95
O94768_WT	Fold 5	4:15		0.2435440935235262	0.7894736842105263	0.5916666666666667	0.9333333333333333	0.25	0.8235294117647058	0.5	0.8749999999999999	0.4166666666666667	0.5833333333333333
O94768_WT	Mean	-		0.10817095683653732	0.7684210526315789	0.53	0.9099999999999999	0.15	0.8230392156862745	0.36666666666666664	0.8635307055373469	0.3566666666666667	0.6433333333333333
O94768_WT	SD	-		0.212810199028941	0.04899733348690855	0.07381980375160806	0.05885677845728876	0.1118033988749895	0.008508115175347946	0.33884334848837566	0.031042362888589622	0.16910713238128727	0.16910713238128727
O94768_WT	Test set	7:35		0.6201736729460423	0.9047619047619048	0.7142857142857143	1.0	0.42857142857142855	0.8974358974358975	1.0	0.945945945945946	0.28571428571428575	0.7142857142857143
O75914_WT	Fold 1	2:7		0.0	0.7777777777777778	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.35714285714285715	0.6428571428571428
O75914_WT	Fold 2	2:7		0.7559289460184544	0.8888888888888888	0.9285714285714286	0.8571428571428571	1.0	1.0	0.6666666666666666	0.923076923076923	0.14285714285714285	0.8571428571428571
O75914_WT	Fold 3	1:7		-0.2182178902359924	0.625	0.35714285714285715	0.7142857142857143	0.0	0.8333333333333334	0.0	0.7692307692307692	1.0	0.0
O75914_WT	Fold 4	2:6		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
O75914_WT	Fold 5	2:6		0.6546536707079772	0.875	0.75	1.0	0.5	0.8571428571428571	1.0	0.923076923076923	0.0	1.0
O75914_WT	Mean	-		0.4384729452980879	0.8333333333333333	0.7071428571428571	0.9142857142857143	0.5	0.8936507936507937	0.5333333333333333	0.8980769230769232	0.3	0.7
O75914_WT	SD	-		0.4255048822334765	0.11481108118182633	0.22436607598837616	0.10432810619146021	0.408248290463863	0.08268200997086796	0.4127594582445936	0.06924857320926359	0.3410667538946663	0.34106675389466634
O75914_WT	Test set	6:13		0.2692307692307692	0.6842105263157895	0.6346153846153846	0.7692307692307693	0.5	0.7692307692307693	0.5	0.7692307692307693	0.2435897435897436	0.7564102564102564
O75716_WT		5:22	Not enough data in minority class of the training set for all 5 folds										
O75716_WT	Fold 1	3:10		0.0	0.7692307692307693	0.5	1.0	0.0	0.7692307692307693	0.0	0.8695652173913044	0.6333333333333333	0.3666666666666667
O75716_WT	Fold 2	2:10		0.25819888974716115	0.75	0.65	0.8	0.5	0.8888888888888888	0.3333333333333333	0.8421052631578948	0.6	0.4
O75716_WT	Fold 3	2:10		0.4	0.8333333333333334	0.7	0.9	0.5	0.9	0.5	0.9	0.39999999999999997	0.6
O75716_WT	Fold 4	2:10		-0.2	0.6666666666666666	0.4	0.8	0.0	0.8	0.0	0.8000000000000002	0.8	0.2
O75716_WT	Fold 5	3:9		-0.17407765595569785	0.6666666666666666	0.4444444444444444	0.8888888888888888	0.0	0.7272727272727273	0.0	0.7999999999999999	0.7037037037037037	0.29629629629629634
O75716_WT	Mean	-		0.05682424675829265	0.7371794871794871	0.538888888888889	0.8777777777777779	0.2	0.817078477078477	0.16666666666666666	0.8423340961098399	0.6274074074074074	0.3725925925925926
O75716_WT	SD	-		0.2163425993925146	0.05828282776489685	0.10647745564048185	0.06789001029564205	0.22360679774997896	0.06148016540828184	0.19245008972987526	0.03571016239370623	0.12118150255505077	0.12118150255505074
O75716_WT	Test set	5:22		-0.09349469900084571	0.7777777777777778	0.4772727272727273	0.9545454545454546	0.0	0.8076923076923077	0.0	0.875	0.5272727272727272	0.47272727272727266
O75676_WT	Fold 1	4:18		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.3194444444444444	0.6805555555555556
O75676_WT	Fold 2	4:18		0.4629100498862757	0.8636363636363636	0.625	1.0	0.25	0.8571428571428571	1.0	0.923076923076923	0.6388888888888888	0.3611111111111111
O75676_WT	Fold 3	4:18		-0.18731716231633883	0.6818181818181818	0.4166666666666667	0.8333333333333334	0.0	0.7894736842105263	0.0	0.8108108108108109	0.5138888888888888	0.48611111111111116
O75676_WT	Fold 4	4:18		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.24999999999999997	0.75
O75676_WT	Fold 5	3:18		0.0	0.8571428571428571	0.5	1.0	0.0	0.8571428571428571	0.0	0.923076923076923	0.46296296296296297	0.5370370370370371
O75676_WT	Mean	-		0.055118577513987375	0.8077922077922078	0.5083333333333334	0.9666666666666668	0.05	0.8280246069719753	0.2	0.8913929313929314	0.437037037037037	0.562962962962963
O75676_WT	SD	-		0.19756144430199124	0.06005469668210458	0.06085806194501846	0.06085806194501844	0.0912870929175277	0.023719470251682136	0.3651483716701108	0.037967951563539055	0.12657896212801908	0.12657896212801908
O75676_WT	Test set	11:37		0.754039500673253	0.9166666666666666	0.8501228501228502	0.972972972972973	0.7272727272727273	0.9230769230769231	0.8888888888888888	0.9473684210526315	0.07616707616707616	0.9238329238329238
O75582_WT	Fold 1	14:73		0.29506384061693536	0.8505747126436781	0.5934442270058709	0.9726027397260274	0.21428571428571427	0.8658536585365854	0.6	0.9161290322580644	0.2602739726027397	0.7397260273972603
O75582_WT	Fold 2	14:73		0.3304612545525023	0.8505747126436781	0.6223091976516634	0.958904109589041	0.2857142857142857	0.875	0.5714285714285714	0.9150326797385621	0.1506849315068493	0.8493150684931506
O75582_WT	Fold 3	14:72		0.509399839996242	0.8837209302325582	0.7003968253968254	0.9722222222222222	0.42857142857142855	0.8974358974358975	0.75	0.9333333333333333	0.15575396825396826	0.8442460317460317
O75582_WT	Fold 4	14:72		0.49127059890329416	0.872093023255814	0.7222222222222222	0.9444444444444444	0.5	0.9066666666666666	0.6363636363636364	0.9251700680272109	0.17658730158730157	0.8234126984126984
O75582_WT	Fold 5	13:73		0.39411948963606713	0.872093023255814	0.6401475237091676	0.9726027397260274	0.3076923076923077	0.8875	0.6666666666666666	0.9281045751633986	0.29083245521601686	0.7091675447839831
O75582_WT	Mean	-		0.4040630047410082	0.8658112804063084	0.6557039991971498	0.9641552511415524	0.34725274725274724	0.8864912445278298	0.6448917748917748	0.9235539377041139	0.20682652583337516	0.7931734741666249
O75582_WT	SD	-		0.07756494294499527	0.011999875955775298	0.04407497143373671	0.010197111825097846	0.09396514747149098	0.013452442960948031	0.056283105457994705	0.006412199513143304	0.052580606646423986	0.052580606646423965
O75582_WT	Test set	29:157		0.5552534711550676	0.8978494623655914	0.7145837909070942	0.9808917197452229	0.4482758620689655	0.9058823529411765	0.8125	0.9418960244648318	0.1377113990775313	0.8622886009224687
O60674_WT	Fold 1	274:236		0.6372015340838797	0.8196078431372549	0.8186007670419398	0.8050847457627118	0.8321167883211679	0.8050847457627118	0.8321167883211679	0.8050847457627118	0.08735927254732155	0.9126407274526784
O60674_WT	Fold 2	274:236		0.6711214536562836	0.8352941176470589	0.8364313992329581	0.8516949152542372	0.8211678832116789	0.804	0.8653846153846154	0.8271604938271604	0.08841086230360017	0.9115891376963997
O60674_WT	Fold 3	273:236		0.668004158544764	0.8349705304518664	0.8317967343391073	0.788135593220339	0.8754578754578755	0.8454545454545455	0.8269896193771626	0.8157894736842106	0.0838144905941516	0.9161855094058482
O60674_WT	Fold 4	274:235		0.7360616532807794	0.8683693516699411	0.8644121758036962	0.8127659574468085	0.916058394160584	0.8925233644859814	0.8508474576271187	0.8507795100222717	0.05614225811461408	0.9438577418853858
O60674_WT	Fold 5	274:235		0.6913054155092554	0.8467583497053045	0.8446420251591862	0.8170212765957446	0.8722627737226277	0.8458149779735683	0.8475177304964538	0.8311688311688312	0.07128436092560957	0.9287156390743905
O60674_WT	Mean	-		0.6807388430149924	0.8410000385222851	0.8391766203153775	0.8149404976559683	0.8634127429747867	0.8385755267353614	0.8445712422413039	0.8259966108930371	0.0774022488970594	0.9225977511029406
O60674_WT	SD	-		0.029783746757745835	0.01476920204260563	0.013856819047283095	0.019041989681972397	0.03098127876539729	0.02979708937106148	0.01255319387775665	0.014046294461198774	0.01118678158951706	0.011186781589517084
O60674_WT	Test set	573:519		0.7377194862546673	0.8690476190476191	0.8675009331275408	0.8362235067437379	0.8987783595113438	0.8821138211382114	0.8583333333333333	0.8585558852621168	0.06026154472118822	0.9397384552788118
O60285_WT	Fold 1	7:24		0.4825550201196552	0.8387096774193549	0.6934523809523809	0.9583333333333334	0.42857142857142855	0.8518518518518519	0.75	0.9019607843137256	0.2738095238095238	0.7261904761904763
O60285_WT	Fold 2	7:24		0.0222717701593687	0.7096774193548387	0.5089285714285714	0.875	0.14285714285714285	0.7777777777777778	0.25	0.823529411764706	0.44047619047619047	0.5595238095238095
O60285_WT	Fold 3	7:23		0.07881104062391008	0.7333333333333333	0.5279503105590062	0.9130434782608695	0.14285714285714285	0.7777777777777778	0.3333333333333333	0.84	0.3167701863354037	0.6832298136645962
O60285_WT	Fold 4	7:23		0.3979575779968363	0.7333333333333333	0.7267080745341614	0.7391304347826086	0.7142857142857143	0.8947368421052632	0.45454545454545453	0.8095238095238095	0.19875776397515532	0.8012422360248447
O60285_WT	Fold 5	7:23		0.5991712703227052	0.8666666666666667	0.7639751552795031	0.9565217391304348	0.5714285714285714	0.88	0.8	0.9166666666666666	0.2111801242236025	0.7888198757763976
O60285_WT	Mean	-		0.3161533358444951	0.7763440860215054	0.6442028985507247	0.8884057971014492	0.39999999999999997	0.8364288499025342	0.5175757575757576	0.8583361344537815	0.28819875776397513	0.7118012422360248
O60285_WT	SD	-		0.2070339527509751	0.058011392132430666	0.0960831383541678	0.073710589929147	0.20865621238292043	0.045489985321725504	0.20137003964858996	0.03923418131292252	0.07973221262470746	0.07973221262470748
O60285_WT	Test set	19:47		0.2349160621922395	0.7272727272727273	0.5890257558790594	0.9148936170212766	0.2631578947368421	0.7543859649122807	0.5555555555555556	0.8269230769230769	0.22844344904815228	0.7715565509518477
O43781_WT	Fold 1	10:74		0.42483856331322933	0.9047619047619048	0.6	1.0	0.2	0.9024390243902439	1.0	0.9487179487179488	0.3054054054054054	0.6945945945945946
O43781_WT	Fold 2	10:74		0.0	0.8809523809523809	0.5	1.0	0.0	0.8809523809523809	0.0	0.9367088607594937	0.2716216216216216	0.7283783783783784
O43781_WT	Fold 3	10:74		0.4356573163591968	0.9047619047619048	0.6432432432432432	0.9864864864864865	0.3	0.9125	0.75	0.948051948051948	0.35270270270270265	0.6472972972972973
O43781_WT	Fold 4	10:74		0.42118354359539906	0.8928571428571429	0.6797297297297298	0.9594594594594594	0.4	0.922077922077922	0.5714285714285714	0.9403973509933775	0.3256756756756757	0.6743243243243243
O43781_WT	Fold 5	9:74		0.45057500224431263	0.9156626506024096	0.6111111111111112	1.0	0.2222222222222222	0.9135802469135802	1.0	0.9548387096774192	0.28978978978978986	0.7102102102102102
O43781_WT	Mean	-		0.3464508851024276	0.8997991967871485	0.6068168168168169	0.9891891891891891	0.22444444444444445	0.9063099148668254	0.6642857142857143	0.9457429636400375	0.30903903903903907	0.6909609609609609
O43781_WT	SD	-		0.15840740369750636	0.010834364215395784	0.054951372020365014	0.01438623371411831	0.12076573247373486	0.012895692127858727	0.3373062558033599	0.005875161425146374	0.025713463462245692	0.025713463462245702
O43781_WT	Test set	24:156		0.33149677206589795	0.8833333333333333	0.5801282051282052	0.9935897435897436	0.16666666666666666	0.8857142857142857	0.8	0.9365558912386707	0.23450854700854698	0.7654914529914529
O43353_WT	Fold 1	12:13		0.6025641025641025	0.8	0.8012820512820513	0.7692307692307693	0.8333333333333334	0.8333333333333334	0.7692307692307693	0.8	0.14102564102564102	0.858974358974359
O43353_WT	Fold 2	12:13		0.3707336495572356	0.68	0.6730769230769231	0.8461538461538461	0.5	0.6470588235294118	0.75	0.7333333333333334	0.28846153846153844	0.7115384615384616
O43353_WT	Fold 3	13:12		0.358974358974359	0.68	0.6794871794871795	0.6666666666666666	0.6923076923076923	0.6666666666666666	0.6923076923076923	0.6666666666666666	0.21794871794871795	0.782051282051282
O43353_WT	Fold 4	13:12		0.12179487179487179	0.56	0.5608974358974359	0.5833333333333334	0.5384615384615384	0.5384615384615384	0.5833333333333334	0.5599999999999999	0.41025641025641024	0.5897435897435898
O43353_WT	Fold 5	13:12		0.5537765319092597	0.76	0.766025641025641	0.9166666666666666	0.6153846153846154	0.6875	0.8888888888888888	0.7857142857142857	0.24358974358974356	0.7564102564102564
O43353_WT	Mean	-		0.4015687029599658	0.6960000000000001	0.6961538461538462	0.7564102564102564	0.6358974358974359	0.67460407239819	0.7367521367521368	0.7091428571428572	0.2602564102564102	0.7397435897435898
O43353_WT	SD	-		0.15524434993379096	0.07518865162598232	0.07641839427782916	0.10947596972179058	0.10843253941400363	0.0863305816010082	0.09118533935842653	0.08036500255507056	0.08121907020994598	0.08121907020994598
O43353_WT	Test set	26:28		0.32193745463421347	0.6481481481481481	0.6538461538461539	0.5	0.8076923076923077	0.7368421052631579	0.6	0.5957446808510638	0.21565934065934067	0.7843406593406593
O43293_WT	Fold 1	24:120		0.5027606630865542	0.8819444444444444	0.6791666666666667	0.9833333333333333	0.375	0.8872180451127819	0.8181818181818182	0.9328063241106719	0.19444444444444445	0.8055555555555556
O43293_WT	Fold 2	24:119		0.2688733697546371	0.8391608391608392	0.5873599439775911	0.9663865546218487	0.20833333333333334	0.8582089552238806	0.5555555555555556	0.9090909090909091	0.20868347338935575	0.7913165266106442
O43293_WT	Fold 3	24:119		0.4321358157014429	0.8671328671328671	0.65406162464986	0.9747899159663865	0.3333333333333333	0.8787878787878788	0.7272727272727273	0.9243027888446215	0.16771708683473388	0.8322829131652661
O43293_WT	Fold 4	24:119		0.34592525727951307	0.8531468531468531	0.6123949579831933	0.9747899159663865	0.25	0.8656716417910447	0.6666666666666666	0.9169960474308301	0.1407563025210084	0.8592436974789915
O43293_WT	Fold 5	24:119		0.4714765704895881	0.8741258741258742	0.6748949579831933	0.9747899159663865	0.375	0.8854961832061069	0.75	0.928	0.25630252100840334	0.7436974789915967
O43293_WT	Mean	-		0.4042343352623471	0.8631021756021756	0.6415756302521008	0.9748179271708682	0.30833333333333335	0.8750765408243385	0.7035353535353536	0.9222392138954065	0.19358076563958915	0.8064192343604109
O43293_WT	SD	-		0.07824106726645079	0.013934941300366908	0.03283802660421678	0.004892213865842277	0.061801654059130524	0.01034993295505719	0.080750189701045	0.00763192341661765	0.03564222707240483	0.03564222707240482
O43293_WT	Test set	49:258		0.44173134192985986	0.8762214983713354	0.6453092865052998	0.9844961240310077	0.30612244897959184	0.8819444444444444	0.7894736842105263	0.9304029304029303	0.179718398987502	0.8202816010124981
O15530_WT	Fold 1	57:131		0.7815168916342579	0.9095744680851063	0.8706977367081826	0.9694656488549618	0.7719298245614035	0.9071428571428571	0.9166666666666666	0.9372693726937269	0.05544395339493774	0.9445560466050623
O15530_WT	Fold 2	57:131		0.704572615148342	0.8776595744680851	0.8428418374179725	0.9312977099236641	0.7543859649122807	0.8970588235294118	0.8269230769230769	0.9138576779026218	0.07084505156019823	0.9291549484398017
O15530_WT	Fold 3	57:131		0.7950844474668296	0.9148936170212766	0.8745145306013125	0.9770992366412213	0.7719298245614035	0.9078014184397163	0.9361702127659575	0.9411764705882354	0.06187223784652474	0.9381277621534753
O15530_WT	Fold 4	58:130		0.7187673315971619	0.8829787234042553	0.8294429708222812	0.9692307692307692	0.6896551724137931	0.875	0.9090909090909091	0.9197080291970802	0.07015915119363393	0.9298408488063661
O15530_WT	Fold 5	58:130		0.7736785075605963	0.9042553191489362	0.8830238726790451	0.9384615384615385	0.8275862068965517	0.9242424242424242	0.8571428571428571	0.9312977099236641	0.05822281167108754	0.9417771883289126
O15530_WT	Mean	-		0.7547239586814376	0.897872340425532	0.8601041896457587	0.957110980622431	0.7630973986690864	0.9022491046708818	0.8891987445178934	0.9286618520610658	0.06330864113327643	0.9366913588667236
O15530_WT	SD	-		0.03294981417214855	0.013526405051603302	0.0186337157698205	0.016897653282826542	0.04038250354695344	0.014764460882542213	0.03710871972490875	0.009460332546896858	0.005679043334229065	0.0056790433342290975
O15530_WT	Test set	139:265		0.7726157108921462	0.8985148514851485	0.8798832632007602	0.939622641509434	0.8201438848920863	0.9087591240875912	0.8769230769230769	0.9239332096474954	0.045771684539161105	0.9542283154608389
O15264_WT	Fold 1	3:117		0.5724780279075999	0.9833333333333333	0.6666666666666666	1.0	0.3333333333333333	0.9831932773109243	1.0	0.9915254237288135	0.27350427350427353	0.7264957264957266
O15264_WT	Fold 2	4:116		0.0	0.9666666666666667	0.5	1.0	0.0	0.9666666666666667	0.0	0.983050847457627	0.4267241379310345	0.5732758620689655
O15264_WT	Fold 3	4:116		0.0	0.9666666666666667	0.5	1.0	0.0	0.9666666666666667	0.0	0.983050847457627	0.47844827586206895	0.521551724137931
O15264_WT	Fold 4	4:116		0.0	0.9666666666666667	0.5	1.0	0.0	0.9666666666666667	0.0	0.983050847457627	0.3081896551724138	0.6918103448275862
O15264_WT	Fold 5	4:116		0.49365724849494175	0.975	0.625	1.0	0.25	0.9747899159663865	1.0	0.9872340425531915	0.33405172413793105	0.665948275862069
O15264_WT	Mean	-		0.21322705528050837	0.9716666666666667	0.5583333333333333	1.0	0.11666666666666665	0.9715966386554621	0.4	0.9855824017309771	0.36418361332154436	0.6358163866784556
O15264_WT	SD	-		0.23947849100026591	0.0060858061945018235	0.06631853547951845	0.0	0.1326370709590369	0.006022083243097136	0.4472135954999579	0.003089598921897	0.06980177539361782	0.06980177539361783
O15264_WT	Test set	10:248		0.0	0.9612403100775194	0.5	1.0	0.0	0.9612403100775194	0.0	0.9802371541501977	0.36249999999999993	0.6375
O15146_WT	Fold 1	4:13		0.5549890273805606	0.8235294117647058	0.7980769230769231	0.8461538461538461	0.75	0.9166666666666666	0.6	0.8799999999999999	0.2692307692307692	0.7307692307692307
O15146_WT	Fold 2	5:12		0.3872983346207417	0.7647058823529411	0.6	1.0	0.2	0.75	1.0	0.8571428571428571	0.35	0.6499999999999999
O15146_WT	Fold 3	4:12		0.6546536707079772	0.875	0.75	1.0	0.5	0.8571428571428571	1.0	0.923076923076923	0.1875	0.8125
O15146_WT	Fold 4	4:12		0.6546536707079772	0.875	0.75	1.0	0.5	0.8571428571428571	1.0	0.923076923076923	0.27083333333333337	0.7291666666666667
O15146_WT	Fold 5	4:12		0.09245003270420485	0.6875	0.5416666666666667	0.8333333333333334	0.25	0.7692307692307693	0.3333333333333333	0.8	0.3958333333333333	0.6041666666666666
O15146_WT	Mean	-		0.46880894722429234	0.8051470588235293	0.687948717948718	0.9358974358974359	0.44000000000000006	0.8300366300366301	0.7866666666666667	0.8766593406593406	0.2946794871794872	0.7053205128205128
O15146_WT	SD	-		0.1935603012047925	0.06528539510719217	0.09033489570231	0.07176434027242164	0.18119970566569177	0.05638775457838386	0.2506288387532744	0.04198787832813665	0.06582322095454636	0.06582322095454639
O15146_WT	Test set	6:30		0.29880715233359845	0.7777777777777778	0.6666666666666667	0.8333333333333334	0.5	0.8928571428571429	0.375	0.8620689655172413	0.25555555555555554	0.7444444444444445
O15111_WT	Fold 1	7:69		0.3625307868699863	0.9210526315789473	0.5714285714285714	1.0	0.14285714285714285	0.92	1.0	0.9583333333333334	0.1449275362318841	0.855072463768116
O15111_WT	Fold 2	6:69		0.24328767529096854	0.88	0.6304347826086957	0.927536231884058	0.3333333333333333	0.9411764705882353	0.2857142857142857	0.9343065693430658	0.2246376811594203	0.7753623188405797
O15111_WT	Fold 3	6:69		0.5613096232478871	0.9466666666666667	0.6666666666666666	1.0	0.3333333333333333	0.9452054794520548	1.0	0.971830985915493	0.13768115942028986	0.8623188405797101
O15111_WT	Fold 4	6:69		0.5613096232478871	0.9466666666666667	0.6666666666666666	1.0	0.3333333333333333	0.9452054794520548	1.0	0.971830985915493	0.08695652173913043	0.9130434782608696
O15111_WT	Fold 5	6:69		0.5613096232478871	0.9466666666666667	0.6666666666666666	1.0	0.3333333333333333	0.9452054794520548	1.0	0.971830985915493	0.1473429951690821	0.8526570048309179
O15111_WT	Mean	-		0.4579494663809232	0.9282105263157895	0.6403726708074533	0.9855072463768118	0.2952380952380952	0.9393585817888799	0.8571428571428571	0.9616265720845757	0.14830917874396135	0.8516908212560386
O15111_WT	SD	-		0.12057803492361867	0.023795579612829257	0.033975905962287285	0.026460026932616718	0.06955207079430681	0.008950028355769725	0.26082026547865056	0.013351767399653143	0.04023993168910566	0.04023993168910567
O15111_WT	Test set	10:152		0.4929667274086394	0.9506172839506173	0.6934210526315789	0.9868421052631579	0.4	0.9615384615384616	0.6666666666666666	0.974025974025974	0.2348684210526316	0.7651315789473684
O15075_WT	Fold 1	2:94		0.0	0.9791666666666666	0.5	1.0	0.0	0.9791666666666666	0.0	0.9894736842105264	0.11170212765957446	0.8882978723404256
O15075_WT	Fold 2	2:94		0.48936170212765956	0.9791666666666666	0.7446808510638299	0.9893617021276596	0.5	0.9893617021276596	0.5	0.9893617021276596	0.026595744680851064	0.9734042553191489
O15075_WT	Fold 3	3:93		0.8121419014464815	0.9895833333333334	0.8333333333333333	1.0	0.6666666666666666	0.9893617021276596	1.0	0.9946524064171123	0.0	1.0
O15075_WT	Fold 4	3:93		0.5712405705774793	0.9791666666666666	0.6666666666666666	1.0	0.3333333333333333	0.9789473684210527	1.0	0.9893617021276596	0.014336917562724014	0.985663082437276
O15075_WT	Fold 5	2:93		0.6994621589678436	0.9789473684210527	0.989247311827957	0.978494623655914	1.0	1.0	0.5	0.9891304347826088	0.0	1.0
O15075_WT	Mean	-		0.5144412666238928	0.9812061403508772	0.7467856325783573	0.9935712651567148	0.5	0.9873674878686078	0.6	0.9903959859331133	0.03052695798062991	0.96947304201937
O15075_WT	SD	-		0.25539621534263574	0.003824433980387128	0.1492228745096805	0.00784231508011787	0.3042903097250923	0.007137763698212091	0.34156502553198664	0.00194545887899161	0.038146145166210246	0.03814614516621023
O15075_WT	Test set	8:198		0.8616843969807043	0.9902912621359223	0.875	1.0	0.75	0.99	1.0	0.9949748743718593	0.09122474747474749	0.9087752525252525
O14757_WT	Fold 1	116:191		0.6775238166661873	0.8501628664495114	0.822034663296624	0.93717277486911	0.7068965517241379	0.8403755868544601	0.8723404255319149	0.8861386138613861	0.0747427333453692	0.9252572666546309
O14757_WT	Fold 2	115:191		0.7550977354927371	0.8856209150326797	0.8755064875938994	0.9162303664921466	0.8347826086956521	0.9020618556701031	0.8571428571428571	0.9090909090909092	0.060550876394263604	0.9394491236057364
O14757_WT	Fold 3	115:191		0.7404800755568166	0.8790849673202614	0.8668108354199864	0.9162303664921466	0.8173913043478261	0.8928571428571429	0.8545454545454545	0.9043927648578811	0.057864784885044374	0.9421352151149557
