target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
P10721_WT	SD	-		0.08122457422697843	0.036850206525650436	0.04131325292089604	0.021840278657446147	0.06114954936956941	0.032591886965845085	0.04720049491180251	0.02752029830533743	0.03132580060540829	0.03132580060540826
P10721_WT	Test set	188:263		0.5720807783266927	0.7937915742793792	0.7814800582477146	0.8555133079847909	0.7074468085106383	0.8035714285714286	0.7777777777777778	0.8287292817679558	0.1233112207750182	0.8766887792249818
P10721_V559D_V654A	Fold 1	5:4		0.1	0.5555555555555556	0.55	0.5	0.6	0.5	0.6	0.5	0.55	0.44999999999999996
P10721_V559D_V654A	Fold 2	4:5		0.1	0.5555555555555556	0.55	0.6	0.5	0.6	0.5	0.6	0.4	0.6
P10721_V559D_V654A	Fold 3	4:4		0.2581988897471611	0.625	0.625	0.75	0.5	0.6	0.6666666666666666	0.6666666666666665	0.1875	0.8125
P10721_V559D_V654A	Fold 4	4:4		-0.2581988897471611	0.375	0.375	0.5	0.25	0.4	0.3333333333333333	0.4444444444444445	0.5625	0.4375
P10721_V559D_V654A	Fold 5	4:4		-0.2581988897471611	0.375	0.375	0.25	0.5	0.3333333333333333	0.4	0.28571428571428575	0.6875	0.3125
P10721_V559D_V654A	Mean	-		-0.011639777949432217	0.49722222222222223	0.495	0.52	0.47000000000000003	0.4866666666666667	0.5	0.49936507936507935	0.47750000000000004	0.5225
P10721_V559D_V654A	SD	-		0.19119038410549466	0.09399402397604795	0.09287087810503357	0.14888474289418197	0.1064581294844754	0.09737289911202952	0.1122167215373564	0.12026397996126387	0.15635829580379376	0.15635829580379376
P10721_V559D_V654A	Test set	6:12		0.31622776601683794	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.8	0.5	0.7272727272727272	0.3055555555555556	0.6944444444444445
P10721_V559D_T670I	Fold 1	4:5		0.1	0.5555555555555556	0.55	0.6	0.5	0.6	0.5	0.6	0.5	0.49999999999999994
P10721_V559D_T670I	Fold 2	4:5		0.0	0.5555555555555556	0.5	1.0	0.0	0.5555555555555556	0.0	0.7142857142857143	0.30000000000000004	0.7
P10721_V559D_T670I	Fold 3	4:4		0.5773502691896258	0.75	0.75	1.0	0.5	0.6666666666666666	1.0	0.8	0.3125	0.6875
P10721_V559D_T670I	Fold 4	3:5		0.4666666666666667	0.75	0.7333333333333334	0.8	0.6666666666666666	0.8	0.6666666666666666	0.8000000000000002	0.2	0.8
P10721_V559D_T670I	Fold 5	3:5		0.4666666666666667	0.75	0.7333333333333334	0.8	0.6666666666666666	0.8	0.6666666666666666	0.8000000000000002	0.2	0.8
P10721_V559D_T670I	Mean	-		0.32213672050459186	0.6722222222222223	0.6533333333333333	0.8400000000000001	0.4666666666666666	0.6844444444444443	0.5666666666666667	0.742857142857143	0.3025	0.6975
P10721_V559D_T670I	SD	-		0.2081780309421167	0.08695819912499181	0.09689627902499089	0.13662601021279466	0.223606797749979	0.09198317971126156	0.2981423969999719	0.07190318509781672	0.10010411246963499	0.10010411246963502
P10721_V559D_T670I	Test set	11:7		0.24029618753167464	0.5555555555555556	0.6103896103896104	0.8571428571428571	0.36363636363636365	0.46153846153846156	0.8	0.6	0.2857142857142857	0.7142857142857142
P10721_V559D	Fold 1	6:4		0.408248290463863	0.7	0.625	0.25	1.0	1.0	0.6666666666666666	0.4	0.12499999999999997	0.875
P10721_V559D	Fold 2	6:3		0.5	0.7777777777777778	0.75	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.05555555555555554	0.9444444444444444
P10721_V559D	Fold 3	6:3		0.0	0.5555555555555556	0.5	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.5555555555555556	0.4444444444444445
P10721_V559D	Fold 4	6:3		0.15811388300841897	0.5555555555555556	0.5833333333333333	0.6666666666666666	0.5	0.4	0.75	0.5	0.3888888888888889	0.6111111111111112
P10721_V559D	Fold 5	5:4		0.31622776601683794	0.6666666666666666	0.65	0.5	0.8	0.6666666666666666	0.6666666666666666	0.5714285714285715	0.14999999999999997	0.8500000000000001
P10721_V559D	Mean	-		0.276517987897824	0.651111111111111	0.6216666666666666	0.4833333333333333	0.76	0.6133333333333333	0.7166666666666666	0.49428571428571433	0.255	0.745
P10721_V559D	SD	-		0.16297018056041265	0.0784625936406836	0.07478363853539485	0.1551582227085438	0.1532366845160828	0.21568152104090538	0.060858061945018485	0.108393058715153	0.17125174595847825	0.1712517459584782
P10721_V559D	Test set	14:6		0.629940788348712	0.85	0.7976190476190477	0.6666666666666666	0.9285714285714286	0.8	0.8666666666666667	0.7272727272727272	0.16666666666666663	0.8333333333333333
P10721_L576P		13:2	Not enough data in minority class of the training set for all 5 folds										
P10721_L576P	Fold 1	6:1		-0.16666666666666666	0.7142857142857143	0.4166666666666667	0.0	0.8333333333333334	0.0	0.8333333333333334	0.0	0.6666666666666667	0.33333333333333337
P10721_L576P	Fold 2	5:2		-0.2581988897471611	0.5714285714285714	0.4	0.0	0.8	0.0	0.6666666666666666	0.0	0.6	0.4
P10721_L576P	Fold 3	5:2		0.6454972243679028	0.8571428571428571	0.75	0.5	1.0	1.0	0.8333333333333334	0.6666666666666666	0.5	0.5
P10721_L576P	Fold 4	5:1		-0.2	0.6666666666666666	0.4	0.0	0.8	0.0	0.8	0.0	0.9	0.09999999999999998
P10721_L576P	Fold 5	5:1		0.0	0.8333333333333334	0.5	0.0	1.0	0.0	0.8333333333333334	0.0	0.19999999999999996	0.8
P10721_L576P	Mean	-		0.004126333590815013	0.7285714285714285	0.49333333333333335	0.1	0.8866666666666667	0.2	0.7933333333333334	0.13333333333333333	0.5733333333333333	0.42666666666666675
P10721_L576P	SD	-		0.30304729497956734	0.09681238528239307	0.12194412806843291	0.18257418583505539	0.08520128672302582	0.36514837167011077	0.05900408021045227	0.24343224778007383	0.20852213667014227	0.20852213667014224
P10721_L576P	Test set	13:2		0.0	0.8666666666666667	0.5	0.0	1.0	0.0	0.8666666666666667	0.0	0.2692307692307692	0.7307692307692307
P10721_D816V	Fold 1	4:6		-0.0890870806374748	0.5	0.4583333333333333	0.6666666666666666	0.25	0.5714285714285714	0.3333333333333333	0.6153846153846153	0.5833333333333333	0.41666666666666663
P10721_D816V	Fold 2	4:5		0.0	0.5555555555555556	0.5	1.0	0.0	0.5555555555555556	0.0	0.7142857142857143	0.35	0.65
P10721_D816V	Fold 3	3:6		0.1889822365046136	0.6666666666666666	0.5833333333333334	0.8333333333333334	0.3333333333333333	0.7142857142857143	0.5	0.7692307692307692	0.3888888888888889	0.6111111111111112
P10721_D816V	Fold 4	3:6		0.0	0.5555555555555556	0.5	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.5	0.5
P10721_D816V	Fold 5	3:6		-0.25	0.5555555555555556	0.4166666666666667	0.8333333333333334	0.0	0.625	0.0	0.7142857142857143	0.16666666666666666	0.8333333333333334
P10721_D816V	Mean	-		-0.030020968826572236	0.5666666666666667	0.4916666666666666	0.8	0.1833333333333333	0.6265873015873016	0.2333333333333333	0.6959706959706959	0.3977777777777778	0.6022222222222223
P10721_D816V	SD	-		0.13015663691898538	0.04969039949999531	0.0504608392349582	0.11385500851066223	0.13944333775567924	0.053832891244351824	0.18257418583505539	0.04724186110415899	0.12952111860468565	0.1295211186046857
P10721_D816V	Test set	6:14		-0.022875450543583874	0.55	0.48809523809523814	0.6428571428571429	0.3333333333333333	0.6923076923076923	0.2857142857142857	0.6666666666666666	0.4285714285714286	0.5714285714285715
P09769_WT	Fold 1	7:17		-0.19347649748797374	0.625	0.4411764705882353	0.8823529411764706	0.0	0.6818181818181818	0.0	0.7692307692307693	0.5294117647058825	0.47058823529411764
P09769_WT	Fold 2	7:17		0.20498001542269695	0.7083333333333334	0.5840336134453781	0.8823529411764706	0.2857142857142857	0.75	0.5	0.8108108108108107	0.5462184873949579	0.45378151260504207
P09769_WT	Fold 3	7:17		-0.040996003084539386	0.625	0.4831932773109243	0.8235294117647058	0.14285714285714285	0.7	0.25	0.7567567567567567	0.6302521008403361	0.3697478991596639
P09769_WT	Fold 4	7:17		0.26035958758213296	0.6666666666666666	0.6386554621848739	0.7058823529411765	0.5714285714285714	0.8	0.4444444444444444	0.7500000000000001	0.2605042016806723	0.7394957983193278
P09769_WT	Fold 5	7:17		-0.040996003084539386	0.625	0.4831932773109243	0.8235294117647058	0.14285714285714285	0.7	0.25	0.7567567567567567	0.4285714285714286	0.5714285714285714
P09769_WT	Mean	-		0.03797421986955548	0.65	0.5260504201680672	0.8235294117647058	0.22857142857142856	0.7263636363636363	0.28888888888888886	0.7687110187110187	0.47899159663865554	0.5210084033613445
P09769_WT	SD	-		0.15458989526763478	0.03042903097250924	0.06698134428739064	0.058823529411764684	0.17689691067625438	0.03948706940427136	0.1608554804683627	0.02003569154615006	0.11562894924678034	0.11562894924678034
P09769_WT	Test set	14:38		0.295320435170988	0.75	0.6259398496240601	0.8947368421052632	0.35714285714285715	0.7906976744186046	0.5555555555555556	0.8395061728395061	0.20488721804511276	0.7951127819548872
P09619_WT	Fold 1	74:92		0.4912270580434495	0.7469879518072289	0.7466216216216216	0.75	0.7432432432432432	0.7840909090909091	0.7051282051282052	0.7666666666666666	0.15599294947121034	0.8440070505287897
P09619_WT	Fold 2	74:92		0.653166733795145	0.8253012048192772	0.8119858989424207	0.9347826086956522	0.6891891891891891	0.7889908256880734	0.8947368421052632	0.855721393034826	0.12000587544065802	0.8799941245593419
P09619_WT	Fold 3	75:91		0.5608056188011353	0.7831325301204819	0.7787545787545787	0.8241758241758241	0.7333333333333333	0.7894736842105263	0.7746478873239436	0.8064516129032259	0.11252747252747253	0.8874725274725275
P09619_WT	Fold 4	74:91		0.6106554042726525	0.806060606060606	0.8065043065043065	0.8021978021978022	0.8108108108108109	0.8390804597701149	0.7692307692307693	0.8202247191011236	0.11983961983961983	0.8801603801603801
P09619_WT	Fold 5	74:91		0.5889632100022175	0.793939393939394	0.7803682803682803	0.9120879120879121	0.6486486486486487	0.7614678899082569	0.8571428571428571	0.8300000000000001	0.115978615978616	0.884021384021384
P09619_WT	Mean	-		0.58096360498292	0.7910843373493976	0.7848469372382415	0.8446488294314382	0.7250450450450451	0.7926207537335761	0.8001773121862076	0.8158128783411683	0.12486890665151536	0.8751310933484845
P09619_WT	SD	-		0.04935902602247823	0.023843085818825018	0.021306942683665793	0.06304993074821146	0.04979573023749145	0.02318348508222666	0.061685155991177215	0.026821669465384793	0.014427965346986246	0.014427965346986236
P09619_WT	Test set	163:193		0.48897675279163083	0.7471910112359551	0.7425220127785371	0.7979274611398963	0.6871165644171779	0.751219512195122	0.7417218543046358	0.7738693467336683	0.15680727295845387	0.8431927270415461
P08922_WT	Fold 1	21:82		0.4922388416504642	0.8543689320388349	0.695993031358885	0.9634146341463414	0.42857142857142855	0.8681318681318682	0.75	0.9132947976878613	0.2113821138211382	0.7886178861788619
P08922_WT	Fold 2	21:82		0.5673508426726832	0.8737864077669902	0.7259001161440186	0.975609756097561	0.47619047619047616	0.8791208791208791	0.8333333333333334	0.9248554913294798	0.10569105691056915	0.894308943089431
P08922_WT	Fold 3	21:82		0.5024608394951431	0.8543689320388349	0.7137049941927991	0.9512195121951219	0.47619047619047616	0.8764044943820225	0.7142857142857143	0.912280701754386	0.14285714285714288	0.8571428571428571
P08922_WT	Fold 4	22:81		0.5491153707706417	0.8640776699029126	0.7149270482603816	0.9753086419753086	0.45454545454545453	0.8681318681318682	0.8333333333333334	0.9186046511627908	0.19865319865319864	0.8013468013468014
P08922_WT	Fold 5	22:81		0.5100895957884067	0.8543689320388349	0.6921997755331089	0.9753086419753086	0.4090909090909091	0.8586956521739131	0.8181818181818182	0.9132947976878614	0.13860830527497192	0.8613916947250281
P08922_WT	Mean	-		0.5242510980754678	0.8601941747572814	0.7085449930978386	0.9681722372779283	0.44891774891774894	0.8700969523881102	0.78982683982684	0.9164660879244758	0.15943836350340418	0.840561636496596
P08922_WT	SD	-		0.026381711210764932	0.007090259644079817	0.011498365217718907	0.00882423656275594	0.02421922204450105	0.006569235096593063	0.04450144861047646	0.004331804149516988	0.03613298968809698	0.036132989688097
P08922_WT	Test set	45:177		0.6025311289361205	0.8828828828828829	0.752542372881356	0.9717514124293786	0.5333333333333333	0.8911917098445595	0.8275862068965517	0.9297297297297297	0.18279974890144385	0.8172002510985562
P08631_WT	Fold 1	17:30		0.3660079095376803	0.723404255319149	0.6431372549019608	0.9333333333333333	0.35294117647058826	0.717948717948718	0.75	0.8115942028985509	0.3176470588235294	0.6823529411764706
P08631_WT	Fold 2	17:30		0.366025358135324	0.723404255319149	0.6558823529411765	0.9	0.4117647058823529	0.7297297297297297	0.7	0.8059701492537312	0.20980392156862746	0.7901960784313725
P08631_WT	Fold 3	17:29		0.3196430227760184	0.6956521739130435	0.6490872210953347	0.8275862068965517	0.47058823529411764	0.7272727272727273	0.6153846153846154	0.7741935483870968	0.30831643002028397	0.691683569979716
P08631_WT	Fold 4	17:29		0.46999201581410516	0.7608695652173914	0.7008113590263692	0.9310344827586207	0.47058823529411764	0.75	0.8	0.8307692307692308	0.2129817444219067	0.7870182555780934
P08631_WT	Fold 5	17:29		0.5702592353303637	0.8043478260869565	0.7718052738336714	0.896551724137931	0.6470588235294118	0.8125	0.7857142857142857	0.8524590163934426	0.18255578093306288	0.8174442190669371
P08631_WT	Mean	-		0.4183855083186983	0.741535615171138	0.6841446923597025	0.8977011494252874	0.47058823529411764	0.747490234990235	0.7302197802197801	0.8149972295404104	0.24626098715348207	0.753739012846518
P08631_WT	SD	-		0.08262761564667156	0.03435587787258037	0.04410508543966831	0.03488904961787651	0.08985442539129099	0.031170105500728493	0.06115625684324346	0.02384026936883812	0.05073103610432127	0.05073103610432126
P08631_WT	Test set	27:73		0.634069335792126	0.85	0.8272450532724505	0.8767123287671232	0.7777777777777778	0.9142857142857143	0.7	0.8951048951048951	0.11618467782851347	0.8838153221714866
P08581_Y1235D		3:23	Not enough data in minority class of the training set for all 5 folds										
P08581_WT	Fold 1	283:222		0.7340484451532824	0.8693069306930693	0.8649444497501034	0.8288288288288288	0.901060070671378	0.8679245283018868	0.8703071672354948	0.847926267281106	0.06506860217107567	0.9349313978289243
P08581_WT	Fold 2	283:222		0.7506018471590962	0.8772277227722772	0.8749243943590234	0.8558558558558559	0.8939929328621908	0.8636363636363636	0.887719298245614	0.8597285067873303	0.07350460000636681	0.9264953999936333
P08581_WT	Fold 3	283:222		0.6616081981763137	0.8336633663366336	0.8297440550090727	0.7972972972972973	0.8621908127208481	0.8194444444444444	0.8442906574394463	0.8082191780821918	0.07582847865533379	0.9241715213446663
P08581_WT	Fold 4	283:222		0.674305361250197	0.8396039603960396	0.8369862795657849	0.8153153153153153	0.8586572438162544	0.8190045248868778	0.8556338028169014	0.8171557562076749	0.08197243179575336	0.9180275682042466
P08581_WT	Fold 5	284:221		0.6674944375771985	0.8356435643564356	0.8237604359186794	0.7285067873303167	0.9190140845070423	0.875	0.8130841121495327	0.7950617283950616	0.09111911286724873	0.9088808871327513
P08581_WT	Mean	-		0.6976116578632175	0.8510891089108912	0.8460719229205328	0.8051608169255229	0.8869830289155427	0.8490019722539145	0.8542070075773978	0.8256182873506729	0.07749864509915567	0.9225013549008445
P08581_WT	SD	-		0.03386758321913863	0.01677918428856624	0.018419138665074313	0.03909593071594865	0.021175042170670486	0.022441109167312123	0.022999097953080236	0.022245597955865438	0.007945436100633784	0.007945436100633793
P08581_WT	Test set	608:475		0.7257106932036892	0.8651892890120036	0.85875	0.8063157894736842	0.9111842105263158	0.8764302059496567	0.8575851393188855	0.8399122807017545	0.06855609418282549	0.9314439058171745
P08581_M1250T		2:9	Not enough data in minority class of the training set for all 5 folds										
P08581_M1250T	Fold 1	1:4		-0.6123724356957946	0.2	0.125	0.25	0.0	0.5	0.0	0.3333333333333333	0.75	0.25
P08581_M1250T	Fold 2	2:3		0.0	0.6	0.5	1.0	0.0	0.6	0.0	0.7499999999999999	1.0	0.0
P08581_M1250T	Fold 3	2:3		0.6666666666666666	0.8	0.8333333333333333	0.6666666666666666	1.0	1.0	0.6666666666666666	0.8	0.3333333333333333	0.6666666666666666
P08581_M1250T	Fold 4	2:3		0.0	0.6	0.5	1.0	0.0	0.6	0.0	0.7499999999999999	0.5	0.5
P08581_M1250T	Fold 5	1:3		-0.3333333333333333	0.5	0.3333333333333333	0.6666666666666666	0.0	0.6666666666666666	0.0	0.6666666666666666	1.0	0.0
P08581_M1250T	Mean	-		-0.055807820472492255	0.54	0.4583333333333333	0.7166666666666666	0.2	0.6733333333333333	0.13333333333333333	0.6599999999999999	0.7166666666666667	0.2833333333333333
P08581_M1250T	SD	-		0.390508854237243	0.17888543819998318	0.21245914639969937	0.25276251480171835	0.36514837167011077	0.15682025568335423	0.24343224778007383	0.15414038815073502	0.24343224778007383	0.24343224778007383
P08581_M1250T	Test set	2:9		-0.28867513459481287	0.5454545454545454	0.3333333333333333	0.6666666666666666	0.0	0.75	0.0	0.7058823529411765	0.5	0.5
P08069_WT	Fold 1	180:201		0.6575047809067596	0.8293963254593176	0.8278606965174129	0.8557213930348259	0.8	0.8269230769230769	0.8323699421965318	0.841075794621027	0.07775013819789937	0.9222498618021006
P08069_WT	Fold 2	180:201		0.715842850747619	0.8582677165354331	0.8563847429519071	0.8905472636815921	0.8222222222222222	0.8483412322274881	0.8705882352941177	0.8689320388349515	0.0632393587617468	0.9367606412382531
P08069_WT	Fold 3	179:202		0.7214601048889805	0.8608923884514436	0.8611787156369268	0.8564356435643564	0.8659217877094972	0.8781725888324873	0.842391304347826	0.8671679197994987	0.060539852867968355	0.9394601471320315
P08069_WT	Fold 4	179:202		0.6499748200344247	0.8241469816272966	0.8255711045964932	0.801980198019802	0.8491620111731844	0.8571428571428571	0.7916666666666666	0.8286445012787724	0.09209580175894685	0.9079041982410533
P08069_WT	Fold 5	179:201		0.6946470793978436	0.8447368421052631	0.8474248867394869	0.8009950248756219	0.8938547486033519	0.8944444444444445	0.8	0.8451443569553807	0.058728702854442864	0.9412712971455571
P08069_WT	Mean	-		0.6878859271951254	0.8434880508357508	0.8436840292884454	0.8411359046352397	0.8462321539416511	0.8610048399140708	0.8274032297010285	0.8501929222979261	0.07047077088820086	0.9295292291117991
P08069_WT	SD	-		0.026816643642186295	0.01351272639576743	0.0132904859037155	0.03170899050845429	0.029939010624038906	0.021407892599119797	0.02627512847498674	0.014214133261652814	0.011614816431085136	0.01161481643108507
P08069_WT	Test set	359:458		0.6988959286443926	0.8506731946144431	0.8508563330941115	0.8493449781659389	0.8523676880222841	0.8800904977375565	0.816	0.8644444444444445	0.06830594445998711	0.9316940555400128
P07949_WT	Fold 1	63:129		0.5656261196262148	0.8125	0.7751937984496124	0.8837209302325582	0.6666666666666666	0.8444444444444444	0.7368421052631579	0.8636363636363636	0.138796603912883	0.8612033960871169
P07949_WT	Fold 2	62:129		0.5644702480645969	0.8167539267015707	0.7596274068517129	0.9224806201550387	0.5967741935483871	0.8263888888888888	0.7872340425531915	0.8717948717948718	0.15441360340085022	0.8455863965991498
P07949_WT	Fold 3	63:128		0.5914345926392487	0.8219895287958116	0.7906125992063492	0.8828125	0.6984126984126984	0.8560606060606061	0.7457627118644068	0.8692307692307693	0.14918154761904764	0.8508184523809523
P07949_WT	Fold 4	63:128		0.5153664034379626	0.7958115183246073	0.7307787698412698	0.921875	0.5396825396825397	0.8027210884353742	0.7727272727272727	0.8581818181818183	0.1574900793650794	0.8425099206349207
P07949_WT	Fold 5	63:128		0.621153596405884	0.837696335078534	0.7781498015873016	0.953125	0.6031746031746031	0.8299319727891157	0.8636363636363636	0.8872727272727272	0.1365327380952381	0.8634672619047619
P07949_WT	Mean	-		0.5716101920347814	0.8169502617801048	0.7668724751872492	0.9128028100775193	0.620942140296979	0.831909400123686	0.7812404992088784	0.8700233100233101	0.1472829144786197	0.8527170855213804
P07949_WT	SD	-		0.03187921855539796	0.012399486693752366	0.018776148792201283	0.024313981135323542	0.050982541789566356	0.016465883348619006	0.04108399291191714	0.008965888695909576	0.0075962875430357155	0.0075962875430356765
P07949_WT	Test set	138:272		0.47843001380611005	0.775609756097561	0.7255701193520887	0.8786764705882353	0.572463768115942	0.802013422818792	0.7053571428571429	0.8385964912280702	0.16909100596760446	0.8309089940323956
P07949_M918T	Fold 1	4:5		0.31622776601683794	0.6666666666666666	0.65	0.8	0.5	0.6666666666666666	0.6666666666666666	0.7272727272727272	0.45	0.55
P07949_M918T	Fold 2	4:5		0.55	0.7777777777777778	0.775	0.8	0.75	0.8	0.75	0.8000000000000002	0.25	0.7500000000000001
P07949_M918T	Fold 3	4:4		0.2581988897471611	0.625	0.625	0.5	0.75	0.6666666666666666	0.6	0.5714285714285715	0.25	0.75
P07949_M918T	Fold 4	4:4		-0.2581988897471611	0.375	0.375	0.5	0.25	0.4	0.3333333333333333	0.4444444444444445	0.5625	0.4375
P07949_M918T	Fold 5	3:5		-0.4472135954999579	0.375	0.3	0.6	0.0	0.5	0.0	0.5454545454545454	0.6666666666666667	0.33333333333333337
P07949_M918T	Mean	-		0.08380283410337605	0.5638888888888889	0.5449999999999999	0.64	0.45	0.6066666666666667	0.47000000000000003	0.6177200577200578	0.43583333333333335	0.5641666666666667
P07949_M918T	SD	-		0.3417403396134126	0.14798891906020886	0.162916133843971	0.1238278374733781	0.26614532371118854	0.12823589374447564	0.24951805397457566	0.11734380319230552	0.1519853184917446	0.1519853184917446
P07949_M918T	Test set	10:9		-0.26666666666666666	0.3684210526315789	0.3666666666666667	0.3333333333333333	0.4	0.3333333333333333	0.4	0.3333333333333333	0.5333333333333333	0.4666666666666667
P07948_WT	Fold 1	28:98		0.59883544993921	0.873015873015873	0.7397959183673469	0.9795918367346939	0.5	0.8727272727272727	0.875	0.923076923076923	0.12864431486880465	0.8713556851311953
P07948_WT	Fold 2	28:98		0.3706246583305506	0.8174603174603174	0.6147959183673469	0.9795918367346939	0.25	0.8205128205128205	0.7777777777777778	0.8930232558139535	0.1698250728862974	0.8301749271137026
P07948_WT	Fold 3	27:98		0.3683835041292829	0.816	0.641156462585034	0.9489795918367347	0.3333333333333333	0.8378378378378378	0.6428571428571429	0.8899521531100479	0.19992441421012852	0.8000755857898716
P07948_WT	Fold 4	27:98		0.5548530163530667	0.864	0.6986016628873771	0.9897959183673469	0.4074074074074074	0.8584070796460177	0.9166666666666666	0.9194312796208531	0.2071050642479214	0.7928949357520786
P07948_WT	Fold 5	27:98		0.3734071355784441	0.808	0.6628873771730914	0.9183673469387755	0.4074074074074074	0.8490566037735849	0.5789473684210527	0.8823529411764707	0.2048374905517763	0.7951625094482238
P07948_WT	Mean	-		0.45322075286611085	0.835695238095238	0.6714474678760393	0.963265306122449	0.37962962962962965	0.8477083228995067	0.758249791144528	0.9015673105596497	0.18206727135298567	0.8179327286470144
P07948_WT	SD	-		0.09302548404915381	0.024770379773385507	0.04001891054529663	0.024003100359697056	0.07635380788180854	0.016223701453622185	0.11872424777134162	0.015049305444286653	0.027288994146723818	0.027288994146723783
P07948_WT	Test set	62:208		0.4593750994146358	0.8296296296296296	0.6856389578163772	0.9519230769230769	0.41935483870967744	0.8461538461538461	0.7222222222222222	0.8959276018099548	0.1600496277915633	0.8399503722084367
P07947_WT	Fold 1	22:44		0.4166025591708389	0.7272727272727273	0.7159090909090908	0.75	0.6818181818181818	0.825	0.5769230769230769	0.7857142857142856	0.20351239669421486	0.7964876033057852
P07947_WT	Fold 2	21:44		0.4239681906900447	0.7538461538461538	0.7061688311688312	0.8409090909090909	0.5714285714285714	0.8043478260869565	0.631578947368421	0.8222222222222223	0.15909090909090912	0.8409090909090909
P07947_WT	Fold 3	21:44		0.34959905545923625	0.7384615384615385	0.645021645021645	0.9090909090909091	0.38095238095238093	0.7547169811320755	0.6666666666666666	0.8247422680412373	0.30844155844155846	0.6915584415584415
P07947_WT	Fold 4	22:43		0.5018981458515466	0.7846153846153846	0.7373150105708246	0.8837209302325582	0.5909090909090909	0.8085106382978723	0.7222222222222222	0.8444444444444444	0.18076109936575052	0.8192389006342493
P07947_WT	Fold 5	22:43		0.4976375905348087	0.7846153846153846	0.7040169133192389	0.9534883720930233	0.45454545454545453	0.7735849056603774	0.8333333333333334	0.8541666666666667	0.16173361522198731	0.8382663847780126
P07947_WT	Mean	-		0.43794110834129507	0.7577622377622377	0.7016862981979262	0.8674418604651162	0.5359307359307359	0.7932320702354564	0.686144849302744	0.8262579774177713	0.20270791576288402	0.7972920842371158
P07947_WT	SD	-		0.05181548521625121	0.02144623490054891	0.02801220200234966	0.06311396039054991	0.0967881856139807	0.023222184781635763	0.07984595531653489	0.021494255629367163	0.05040378575312044	0.05040378575312044
P07947_WT	Test set	38:103		0.29507414724013437	0.7375886524822695	0.6377107818088912	0.8543689320388349	0.42105263157894735	0.8	0.5161290322580645	0.8262910798122066	0.24578436382217675	0.7542156361778232
P07333_WT	Fold 1	102:145		0.6807691269350002	0.8461538461538461	0.8369844489519946	0.8896551724137931	0.7843137254901961	0.8543046357615894	0.8333333333333334	0.8716216216216217	0.08390804597701151	0.9160919540229885
P07333_WT	Fold 2	101:145		0.6285792210830442	0.8211382113821138	0.8122226015705019	0.8620689655172413	0.7623762376237624	0.8389261744966443	0.7938144329896907	0.8503401360544218	0.09504950495049505	0.9049504950495049
P07333_WT	Fold 3	102:144		0.6881248711317511	0.8495934959349594	0.8386437908496732	0.9027777777777778	0.7745098039215687	0.8496732026143791	0.8494623655913979	0.8754208754208753	0.07352941176470588	0.9264705882352942
P07333_WT	Fold 4	102:144		0.6466283561847088	0.8292682926829268	0.8212826797385622	0.8680555555555556	0.7745098039215687	0.8445945945945946	0.8061224489795918	0.8561643835616439	0.08169934640522877	0.9183006535947713
P07333_WT	Fold 5	102:144		0.6284635708647874	0.8211382113821138	0.8086192810457516	0.8819444444444444	0.7352941176470589	0.8246753246753247	0.8152173913043478	0.8523489932885906	0.09266067538126362	0.9073393246187365
P07333_WT	Mean	-		0.6545130292398584	0.8334584115071919	0.8235505604312966	0.8809003831417626	0.7662007377208309	0.8424347864285064	0.8195899944396723	0.8611792019894307	0.08536939689574095	0.9146306031042591
P07333_WT	SD	-		0.023210785344597983	0.011125397134215483	0.01128925746101345	0.013391344721684226	0.015470441997384465	0.009360035637711948	0.018009774795615045	0.009420507150274305	0.00710231533748998	0.007102315337490005
P07333_WT	Test set	203:325		0.6873256327808331	0.8522727272727273	0.8430162940507768	0.8830769230769231	0.8029556650246306	0.8776758409785933	0.8109452736318408	0.8803680981595093	0.07558923834785904	0.924410761652141
P07332_WT	Fold 1	6:66		0.14625448482542613	0.8888888888888888	0.5606060606060607	0.9545454545454546	0.16666666666666666	0.9264705882352942	0.25	0.9402985074626866	0.21717171717171715	0.7828282828282829
P07332_WT	Fold 2	6:66		0.2548235957188128	0.9166666666666666	0.5757575757575758	0.9848484848484849	0.16666666666666666	0.9285714285714286	0.5	0.9558823529411765	0.14393939393939392	0.8560606060606062
P07332_WT	Fold 3	5:66		0.4342481186734475	0.9436619718309859	0.6	1.0	0.2	0.9428571428571428	1.0	0.9705882352941176	0.20909090909090905	0.7909090909090909
P07332_WT	Fold 4	6:65		0.0	0.9154929577464789	0.5	1.0	0.0	0.9154929577464789	0.0	0.9558823529411764	0.06923076923076922	0.9307692307692308
P07332_WT	Fold 5	6:65		0.2543197950550036	0.9154929577464789	0.5756410256410257	0.9846153846153847	0.16666666666666666	0.927536231884058	0.5	0.9552238805970149	0.16153846153846155	0.8384615384615385
P07332_WT	Mean	-		0.217929198854538	0.9160406885758998	0.5624009324009325	0.9848018648018648	0.13999999999999999	0.9281856698588804	0.45	0.9555750658472345	0.16019425019425018	0.8398057498057497
