target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
O60674_WT	Fold 4	55:209		0.7197012747050195	0.9128787878787878	0.8177033492822967	0.9808612440191388	0.6545454545454545	0.9151785714285714	0.9	0.9468822170900693	0.09438886472379297	0.9056111352762071
O60674_WT	Fold 5	55:209		0.49535043233724635	0.8522727272727273	0.6990430622009569	0.9617224880382775	0.43636363636363634	0.8663793103448276	0.75	0.9115646258503401	0.12822966507177036	0.8717703349282296
O60674_WT	Mean	-		0.5665014929117932	0.8704545454545455	0.7410797195007721	0.9618227386648439	0.5203367003367003	0.8852691927895096	0.7834032983508246	0.92178107356025	0.12258634035348552	0.8774136596465144
O60674_WT	SD	-		0.07455428737422465	0.020677794036297225	0.04060609964244178	0.016233978618738886	0.07998968292711475	0.017308931849267947	0.06716674586733123	0.01231289695790607	0.012980955115744083	0.012980955115744089
O60674_WT	Test set	1669:650		0.06135443209455381	0.3777490297542044	0.5259063464995161	0.8630769230769231	0.18873576992210905	0.2929503916449086	0.7797029702970297	0.4374269005847954	0.4006659906899572	0.5993340093100428
O60285_WT	Fold 1	6:17		0.7723284457212329	0.9130434782608695	0.8333333333333333	1.0	0.6666666666666666	0.8947368421052632	1.0	0.9444444444444444	0.13725490196078427	0.8627450980392157
O60285_WT	Fold 2	6:17		0.5490196078431373	0.8260869565217391	0.7745098039215685	0.8823529411764706	0.6666666666666666	0.8823529411764706	0.6666666666666666	0.8823529411764706	0.11764705882352941	0.8823529411764705
O60285_WT	Fold 3	6:17		0.5194624816493197	0.8260869565217391	0.6666666666666666	1.0	0.3333333333333333	0.8095238095238095	1.0	0.8947368421052632	0.1372549019607843	0.8627450980392157
O60285_WT	Fold 4	6:17		0.5110997067272864	0.8260869565217391	0.7205882352941176	0.9411764705882353	0.5	0.8421052631578947	0.75	0.8888888888888888	0.28431372549019607	0.7156862745098039
O60285_WT	Fold 5	5:17		0.8692269873603532	0.9545454545454546	0.9	1.0	0.8	0.9444444444444444	1.0	0.9714285714285714	0.035294117647058816	0.9647058823529412
O60285_WT	Mean	-		0.644227445860266	0.8691699604743082	0.7790196078431373	0.9647058823529411	0.5933333333333334	0.8746326600815765	0.8833333333333332	0.9163703376087277	0.14235294117647057	0.8576470588235294
O60285_WT	SD	-		0.1350237531459694	0.04963583423225488	0.074882110773568	0.04295863196118951	0.14707015206910487	0.042100396044332036	0.1326370709590369	0.03214546623670984	0.07334486645180258	0.07334486645180258
O60285_WT	Test set	25:79		0.04550343819046254	0.7211538461538461	0.5156962025316456	0.9113924050632911	0.12	0.7659574468085106	0.3	0.8323699421965318	0.5281012658227848	0.4718987341772152
O43781_WT	Fold 1	11:97		0.4078980130158744	0.9166666666666666	0.5909090909090909	1.0	0.18181818181818182	0.9150943396226415	1.0	0.9556650246305419	0.1274601686972821	0.8725398313027178
O43781_WT	Fold 2	12:96		0.4780914437337575	0.9166666666666666	0.625	1.0	0.25	0.9142857142857143	1.0	0.955223880597015	0.2543402777777778	0.7456597222222221
O43781_WT	Fold 3	12:96		-0.04856429311786321	0.8703703703703703	0.4895833333333333	0.9791666666666666	0.0	0.8867924528301887	0.0	0.9306930693069307	0.2899305555555556	0.7100694444444443
O43781_WT	Fold 4	12:96		0.3427473240673657	0.8981481481481481	0.6145833333333333	0.9791666666666666	0.25	0.912621359223301	0.6	0.9447236180904524	0.2109375	0.7890625
O43781_WT	Fold 5	12:96		-0.04856429311786321	0.8703703703703703	0.4895833333333333	0.9791666666666666	0.0	0.8867924528301887	0.0	0.9306930693069307	0.17100694444444442	0.8289930555555556
O43781_WT	Mean	-		0.22632163891625426	0.8944444444444445	0.5619318181818181	0.9875	0.13636363636363638	0.9031172637584068	0.52	0.9433997323863741	0.210735089295012	0.7892649107049878
O43781_WT	SD	-		0.2085815211024399	0.01897583475177703	0.054860529922180996	0.00931694990624914	0.10414944761263273	0.012189554050692398	0.40987803063838396	0.010123562624956419	0.05273584044202737	0.0527358404420274
O43781_WT	Test set	14:45		0.0	0.7627118644067796	0.5	1.0	0.0	0.7627118644067796	0.0	0.8653846153846153	0.37936507936507935	0.6206349206349207
O43353_WT	Fold 1	3:11		0.7817359599705717	0.9285714285714286	0.8333333333333333	1.0	0.6666666666666666	0.9166666666666666	1.0	0.9565217391304348	0.18181818181818182	0.8181818181818182
O43353_WT	Fold 2	3:11		0.7006490497453707	0.8571428571428571	0.9090909090909092	0.8181818181818182	1.0	1.0	0.6	0.9	0.030303030303030307	0.9696969696969697
O43353_WT	Fold 3	4:10		0.43852900965351466	0.7857142857142857	0.625	1.0	0.25	0.7692307692307693	1.0	0.8695652173913044	0.65	0.35
O43353_WT	Fold 4	4:10		0.4403855060505443	0.7857142857142857	0.7	0.9	0.5	0.8181818181818182	0.6666666666666666	0.8571428571428572	0.275	0.725
O43353_WT	Fold 5	4:10		0.6454972243679028	0.8571428571428571	0.75	1.0	0.5	0.8333333333333334	1.0	0.9090909090909091	0.25	0.75
O43353_WT	Mean	-		0.6013593499575808	0.8428571428571427	0.7634848484848484	0.9436363636363637	0.5833333333333333	0.8674825174825175	0.8533333333333333	0.8984641445511011	0.27742424242424246	0.7225757575757576
O43353_WT	SD	-		0.12699646716013688	0.04879500364742667	0.09080212562354084	0.06729729281207907	0.22566773346211003	0.07442008629827668	0.16510378329783743	0.03169797062101568	0.18698488061065777	0.1869848806106578
O43353_WT	Test set	71:38		0.12168134395965186	0.47706422018348627	0.5557820607857672	0.8157894736842105	0.29577464788732394	0.38271604938271603	0.75	0.5210084033613445	0.3113417346182358	0.6886582653817643
O43293_WT		2:12	Not enough data in minority class of the training set for all 5 folds										
O43293_WT	Fold 1	33:169		0.49307094167694904	0.8811881188118812	0.6851353774430697	0.9763313609467456	0.3939393939393939	0.8918918918918919	0.7647058823529411	0.9322033898305084	0.13968083198852432	0.8603191680114758
O43293_WT	Fold 2	33:169		0.3787990788676096	0.8564356435643564	0.645956607495069	0.9585798816568047	0.3333333333333333	0.8804347826086957	0.6111111111111112	0.9178470254957507	0.2447552447552447	0.7552447552447552
O43293_WT	Fold 3	34:168		0.5024026375055963	0.8811881188118812	0.6705182072829132	0.9880952380952381	0.35294117647058826	0.8829787234042553	0.8571428571428571	0.9325842696629214	0.14705882352941177	0.8529411764705882
O43293_WT	Fold 4	34:168		0.6029628589605374	0.900990099009901	0.7176120448179272	0.9940476190476191	0.4411764705882353	0.8978494623655914	0.9375	0.943502824858757	0.14478291316526612	0.855217086834734
O43293_WT	Fold 5	33:168		0.40632591726866174	0.8656716417910447	0.6396103896103896	0.9761904761904762	0.30303030303030304	0.8770053475935828	0.7142857142857143	0.9239436619718309	0.20616883116883117	0.7938311688311688
O43293_WT	Mean	-		0.4767122868558708	0.877094724397813	0.6717665253298737	0.9786489151873766	0.36488413547237075	0.8860320415728034	0.7769491129785248	0.9300162343639536	0.1764893289214556	0.8235106710785443
O43293_WT	SD	-		0.0723510469666661	0.013915130378084945	0.025762586195714168	0.011109561826537844	0.04402406996012377	0.007025222937151838	0.1031071166487701	0.007939693082246806	0.03822613637394146	0.038226136373941524
O43293_WT	Test set	2:12		-0.11322770341445956	0.7857142857142857	0.4583333333333333	0.9166666666666666	0.0	0.8461538461538461	0.0	0.8799999999999999	0.20833333333333331	0.7916666666666666
O15530_WT	Fold 1	22:149		0.6311718415026457	0.9239766081871345	0.7820317266625991	0.9731543624161074	0.5909090909090909	0.9415584415584416	0.7647058823529411	0.9570957095709572	0.06772422208663817	0.9322757779133618
O15530_WT	Fold 2	22:149		0.6111745297708259	0.9239766081871345	0.7239170225747407	0.9932885906040269	0.45454545454545453	0.925	0.9090909090909091	0.9579288025889967	0.24252593044539353	0.7574740695546064
O15530_WT	Fold 3	21:149		0.5075111796068261	0.9117647058823529	0.6633109619686801	0.9932885906040269	0.3333333333333333	0.9135802469135802	0.875	0.9517684887459807	0.1463726430169383	0.8536273569830617
O15530_WT	Fold 4	22:148		0.4411123220405773	0.8941176470588236	0.6683046683046683	0.972972972972973	0.36363636363636365	0.9113924050632911	0.6666666666666666	0.9411764705882353	0.08169533169533166	0.9183046683046684
O15530_WT	Fold 5	22:148		0.4994622415283569	0.9058823529411765	0.6750614250614251	0.9864864864864865	0.36363636363636365	0.9125	0.8	0.948051948051948	0.14189189189189189	0.8581081081081082
O15530_WT	Mean	-		0.5380864228898463	0.9119435844513244	0.7025251609144226	0.9838382006167242	0.4212121212121212	0.9208062187070626	0.8030926916221034	0.9512042839092235	0.1360420038272387	0.8639579961727613
O15530_WT	SD	-		0.06562191662464466	0.01036116056350625	0.04131577189318272	0.008344965850935684	0.08588828957366187	0.010472745419227528	0.07799728121030466	0.005638271547466584	0.0564219962990597	0.05642199629905974
O15530_WT	Test set	317:175		-0.08598596400477757	0.3516260162601626	0.4942857142857143	0.9885714285714285	0.0	0.35306122448979593	0.0	0.5203007518796993	0.31679134745380805	0.6832086525461919
O15264_WT		0:11	Only one activity class in traing set for temporal split at 2013										
O15146_WT	Fold 1	3:8		0.5163977794943222	0.8181818181818182	0.6666666666666666	1.0	0.3333333333333333	0.8	1.0	0.888888888888889	0.5	0.5
O15146_WT	Fold 2	3:8		0.5163977794943222	0.8181818181818182	0.6666666666666666	1.0	0.3333333333333333	0.8	1.0	0.888888888888889	0.5833333333333334	0.4166666666666667
O15146_WT	Fold 3	3:8		0.24056261216234406	0.7272727272727273	0.6041666666666666	0.875	0.3333333333333333	0.7777777777777778	0.5	0.823529411764706	0.4583333333333333	0.5416666666666667
O15146_WT	Fold 4	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.3125	0.6875
O15146_WT	Fold 5	3:7		0.2182178902359924	0.7	0.5952380952380952	0.8571428571428571	0.3333333333333333	0.75	0.5	0.7999999999999999	0.2857142857142857	0.7142857142857144
O15146_WT	Mean	-		0.29831521227739616	0.7727272727272728	0.6065476190476191	0.9464285714285714	0.26666666666666666	0.7855555555555556	0.6	0.8580392156862745	0.4279761904761905	0.5720238095238096
O15146_WT	SD	-		0.17975118077600655	0.045150498259852574	0.05584885728612795	0.06011610082358381	0.12171612389003691	0.018030609547611993	0.34156502553198664	0.03515343542791451	0.10313262271696928	0.10313262271696928
O15146_WT	Test set	13:52		0.07332355751067664	0.7846153846153846	0.5192307692307693	0.9615384615384616	0.07692307692307693	0.8064516129032258	0.3333333333333333	0.8771929824561403	0.3165680473372781	0.6834319526627218
O15111_WT	Fold 1	6:88		0.0	0.9361702127659575	0.5	1.0	0.0	0.9361702127659575	0.0	0.967032967032967	0.2272727272727273	0.7727272727272728
O15111_WT	Fold 2	6:88		0.3971222647875137	0.9468085106382979	0.5833333333333334	1.0	0.16666666666666666	0.946236559139785	1.0	0.9723756906077349	0.3106060606060606	0.6893939393939394
O15111_WT	Fold 3	6:88		0.0	0.9361702127659575	0.5	1.0	0.0	0.9361702127659575	0.0	0.967032967032967	0.3882575757575758	0.6117424242424243
O15111_WT	Fold 4	5:88		0.0	0.946236559139785	0.5	1.0	0.0	0.946236559139785	0.0	0.9723756906077349	0.2886363636363636	0.7113636363636364
O15111_WT	Fold 5	5:88		-0.024851336640235755	0.9354838709677419	0.4943181818181818	0.9886363636363636	0.0	0.9456521739130435	0.0	0.9666666666666666	0.5227272727272727	0.4772727272727273
O15111_WT	Mean	-		0.07445418562945559	0.9401738732555479	0.515530303030303	0.9977272727272727	0.03333333333333333	0.9420931435449056	0.2	0.969096796389614	0.34750000000000003	0.6525000000000001
O15111_WT	SD	-		0.147539008025021	0.004740416462417473	0.031012835894272586	0.004149413314433073	0.06085806194501846	0.004418987455091369	0.3651483716701108	0.0024469916320631084	0.09277792899038062	0.09277792899038063
O15111_WT	Test set	13:57		0.0	0.8142857142857143	0.5	1.0	0.0	0.8142857142857143	0.0	0.8976377952755905	0.38596491228070173	0.6140350877192982
O15075_WT		10:0	Only one activity class in traing set for temporal split at 2013										
O14757_WT	Fold 1	112:260		0.7578933760323548	0.9005376344086021	0.8602335164835164	0.9615384615384616	0.7589285714285714	0.9025270758122743	0.8947368421052632	0.9310986964618249	0.06208791208791208	0.9379120879120879
O14757_WT	Fold 2	113:259		0.7355575241583162	0.8897849462365591	0.8609867769159805	0.9343629343629344	0.7876106194690266	0.9097744360902256	0.839622641509434	0.9219047619047618	0.0493388457990228	0.9506611542009772
O14757_WT	Fold 3	113:259		0.7545983580441281	0.8978494623655914	0.8692725595380463	0.9420849420849421	0.7964601769911505	0.9138576779026217	0.8571428571428571	0.9277566539923956	0.05579663101786996	0.9442033689821301
O14757_WT	Fold 4	113:259		0.7525842615998886	0.8978494623655914	0.8543068985546862	0.9652509652509652	0.7433628318584071	0.8960573476702509	0.9032258064516129	0.9293680297397768	0.07332490518331226	0.9266750948166877
O14757_WT	Fold 5	113:259		0.7355575241583162	0.8897849462365591	0.8609867769159805	0.9343629343629344	0.7876106194690266	0.9097744360902256	0.839622641509434	0.9219047619047618	0.05449824033894832	0.9455017596610518
O14757_WT	Mean	-		0.7472382087986008	0.8951612903225806	0.8611573056816418	0.9475200475200476	0.7747945638432363	0.9063981947131197	0.8668701577437202	0.9264065808007043	0.05900930688541308	0.9409906931145869
O14757_WT	SD	-		0.008842713135508991	0.004106250622720283	0.004353101759307964	0.01215634950359352	0.01842817067947019	0.0057787048756031455	0.02475802882949453	0.0034914556076876308	0.007512245446154167	0.007512245446154172
O14757_WT	Test set	234:94		0.2269935450143839	0.45121951219512196	0.5994726313875249	0.9468085106382979	0.25213675213675213	0.3371212121212121	0.921875	0.4972067039106145	0.29900891071103836	0.7009910892889616
O14730_WT		7:51	No test data for temporal split at 2013										
O14578_WT		5:16	Not enough data in minority class of the training set for all 5 folds										
O14578_WT	Fold 1	2:10		0.0	0.8333333333333334	0.5	1.0	0.0	0.8333333333333334	0.0	0.9090909090909091	0.15	0.85
O14578_WT	Fold 2	3:9		0.0	0.75	0.5	1.0	0.0	0.75	0.0	0.8571428571428571	0.4814814814814815	0.5185185185185186
O14578_WT	Fold 3	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.4444444444444444	0.5555555555555556
O14578_WT	Fold 4	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.3333333333333333	0.6666666666666666
O14578_WT	Fold 5	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.05555555555555555	0.9444444444444444
O14578_WT	Mean	-		0.0	0.8075757575757576	0.5	1.0	0.0	0.8075757575757576	0.0	0.8932467532467532	0.292962962962963	0.7070370370370371
O14578_WT	SD	-		0.0	0.026820036459296485	0.0	0.0	0.0	0.026820036459296485	0.0	0.016789617890358804	0.15106087279147798	0.15106087279147795
O14578_WT	Test set	5:16		0.0	0.7619047619047619	0.5	1.0	0.0	0.7619047619047619	0.0	0.8648648648648648	0.2	0.8
O00506_WT		1:0	Only one activity class in traing set for temporal split at 2013										
O00444_WT	Fold 1	31:129		0.4980847835115941	0.8625	0.6941735433858465	0.9689922480620154	0.41935483870967744	0.8741258741258742	0.7647058823529411	0.9191176470588236	0.18054513628407104	0.819454863715929
O00444_WT	Fold 2	31:128		0.432530545713188	0.8490566037735849	0.6495715725806451	0.9765625	0.3225806451612903	0.8561643835616438	0.7692307692307693	0.9124087591240876	0.21925403225806453	0.7807459677419355
O00444_WT	Fold 3	31:128		0.46333158004489583	0.8553459119496856	0.6657006048387097	0.9765625	0.3548387096774194	0.8620689655172413	0.7857142857142857	0.9157509157509157	0.22253024193548387	0.7774697580645161
O00444_WT	Fold 4	31:128		0.5204737347597093	0.8679245283018868	0.6735131048387097	0.9921875	0.3548387096774194	0.8639455782312925	0.9166666666666666	0.9236363636363637	0.1502016129032258	0.8497983870967741
O00444_WT	Fold 5	31:128		0.6517055711248574	0.89937106918239	0.7541582661290323	0.9921875	0.5161290322580645	0.8943661971830986	0.9411764705882353	0.9407407407407408	0.1393649193548387	0.8606350806451614
O00444_WT	Mean	-		0.5132252430308488	0.8668396226415094	0.6874234183545888	0.9812984496124031	0.3935483870967742	0.8701341997238302	0.8354988149105795	0.9223308852621862	0.1823791885471368	0.8176208114528631
O00444_WT	SD	-		0.06887136221145254	0.015951204262422174	0.03315932189964554	0.008499449695406305	0.06288254416005783	0.01225850703109368	0.0702822637581864	0.009061792851931018	0.03125392952112849	0.03125392952112848
O00444_WT	Test set	85:31		0.17467421523704688	0.3793103448275862	0.5662239089184061	0.967741935483871	0.16470588235294117	0.297029702970297	0.9333333333333333	0.4545454545454545	0.17647058823529413	0.8235294117647058
O00418_WT		2:444	Not enough data in minority class for all 5 folds										
O00311_WT	Fold 1	56:96		0.7281990289075494	0.875	0.8563988095238095	0.9270833333333334	0.7857142857142857	0.8811881188118812	0.8627450980392157	0.9035532994923858	0.05636160714285715	0.9436383928571428
O00311_WT	Fold 2	55:96		0.6255700659203918	0.8278145695364238	0.8102272727272728	0.875	0.7454545454545455	0.8571428571428571	0.7735849056603774	0.8659793814432989	0.10037878787878787	0.899621212121212
O00311_WT	Fold 3	55:96		0.7409071598812943	0.8807947019867549	0.8674242424242424	0.9166666666666666	0.8181818181818182	0.8979591836734694	0.8490566037735849	0.9072164948453607	0.060795454545454555	0.9392045454545455
O00311_WT	Fold 4	55:96		0.7140151515151515	0.8675496688741722	0.8570075757575758	0.8958333333333334	0.8181818181818182	0.8958333333333334	0.8181818181818182	0.8958333333333334	0.06761363636363638	0.9323863636363636
O00311_WT	Fold 5	56:95		0.7419243312660486	0.8807947019867549	0.8576127819548872	0.9473684210526315	0.7678571428571429	0.8737864077669902	0.8958333333333334	0.909090909090909	0.047744360902255645	0.9522556390977444
O00311_WT	Mean	-		0.7101231474980871	0.8663907284768211	0.8497341364775576	0.912390350877193	0.7870779220779222	0.8811819801457063	0.839880351797666	0.8963346836410576	0.06657876936659832	0.9334212306334017
O00311_WT	SD	-		0.0396864365909717	0.01815916501085596	0.018407996324602598	0.022839327091856768	0.025944517870517318	0.01371562777563572	0.037867419820929095	0.014462245337837926	0.016513046748729335	0.01651304674872936
O00311_WT	Test set	65:37		0.17306767825555724	0.5294117647058824	0.5841995841995842	0.7837837837837838	0.38461538461538464	0.42028985507246375	0.7575757575757576	0.5471698113207547	0.385031185031185	0.614968814968815
O00141_WT	Fold 1	7:143		0.0	0.9533333333333334	0.5	1.0	0.0	0.9533333333333334	0.0	0.9761092150170648	0.18881118881118886	0.8111888111888113
O00141_WT	Fold 2	7:143		0.1595645340585861	0.94	0.560939060939061	0.9790209790209791	0.14285714285714285	0.958904109589041	0.25	0.9688581314878892	0.23876123876123878	0.7612387612387612
O00141_WT	Fold 3	8:142		0.23108394716142905	0.9466666666666667	0.5589788732394366	0.9929577464788732	0.125	0.9527027027027027	0.5	0.9724137931034482	0.2147887323943662	0.7852112676056338
O00141_WT	Fold 4	7:142		0.41980685088394903	0.959731543624161	0.6393360160965795	0.9929577464788732	0.2857142857142857	0.9657534246575342	0.6666666666666666	0.9791666666666666	0.28571428571428575	0.7142857142857143
O00141_WT	Fold 5	7:142		0.0	0.9530201342281879	0.5	1.0	0.0	0.9530201342281879	0.0	0.9759450171821306	0.2142857142857143	0.7857142857142856
O00141_WT	Mean	-		0.16209106642079285	0.9505503355704696	0.5518507900550155	0.9929872943957451	0.11071428571428572	0.9567427409021599	0.2833333333333333	0.9744985646914399	0.22847223199335875	0.7715277680066412
O00141_WT	SD	-		0.1436029561830052	0.006117352751079276	0.046840295814159764	0.006993041673574588	0.09693429993248706	0.0046128029333682204	0.2434322477800738	0.003231056448186122	0.02984406743587369	0.029844067435873683
O00141_WT	Test set	56:30		0.0	0.3488372093023256	0.5	1.0	0.0	0.3488372093023256	0.0	0.5172413793103449	0.5196428571428571	0.4803571428571429
Q56UN5_WT		2:1	Not enough data in minority class of the training set for all 5 folds										
Q56UN5_WT	Fold 1	8:4		0.15811388300841897	0.6666666666666666	0.5625	0.25	0.875	0.5	0.7	0.3333333333333333	0.28125	0.71875
Q56UN5_WT	Fold 2	8:4		-0.21320071635561041	0.5833333333333334	0.4375	0.0	0.875	0.0	0.6363636363636364	0.0	0.34375	0.65625
Q56UN5_WT	Fold 3	8:4		-0.21320071635561041	0.5833333333333334	0.4375	0.0	0.875	0.0	0.6363636363636364	0.0	0.5	0.5
Q56UN5_WT	Fold 4	8:4		0.6324555320336759	0.8333333333333334	0.75	0.5	1.0	1.0	0.8	0.6666666666666666	0.25	0.75
Q56UN5_WT	Fold 5	8:3		-0.28867513459481287	0.5454545454545454	0.375	0.0	0.75	0.0	0.6666666666666666	0.0	0.4583333333333333	0.5416666666666666
Q56UN5_WT	Mean	-		0.015098569547212226	0.6424242424242425	0.5125	0.15	0.875	0.3	0.6878787878787878	0.2	0.36666666666666664	0.6333333333333333
Q56UN5_WT	SD	-		0.31572735871068786	0.09435797910940039	0.12183492931011206	0.18257418583505536	0.07216878364870322	0.3651483716701107	0.05549123917099142	0.24343224778007383	0.08908128050851669	0.0890812805085167
Q56UN5_WT	Test set	2:1		-0.5	0.3333333333333333	0.25	0.0	0.5	0.0	0.5	0.0	0.5	0.5
Q9H2G2_WT	Fold 1	22:116		0.25838317222183116	0.8188405797101449	0.6159874608150471	0.9137931034482759	0.3181818181818182	0.8760330578512396	0.4117647058823529	0.8945147679324894	0.259012539184953	0.740987460815047
Q9H2G2_WT	Fold 2	22:115		0.28526103991173407	0.8467153284671532	0.5962450592885375	0.9652173913043478	0.22727272727272727	0.8671875	0.5555555555555556	0.9135802469135802	0.20355731225296445	0.7964426877470354
Q9H2G2_WT	Fold 3	21:116		0.3698581067883846	0.8613138686131386	0.6451149425287356	0.9568965517241379	0.3333333333333333	0.888	0.5833333333333334	0.9211618257261411	0.09113300492610837	0.9088669950738917
Q9H2G2_WT	Fold 4	21:116		0.502989969569433	0.8905109489051095	0.6428571428571428	1.0	0.2857142857142857	0.8854961832061069	1.0	0.9392712550607287	0.12192118226600987	0.8780788177339901
Q9H2G2_WT	Fold 5	21:116		0.403981886478898	0.8759124087591241	0.6147372742200329	0.9913793103448276	0.23809523809523808	0.8778625954198473	0.8333333333333334	0.9311740890688259	0.16830870279146143	0.8316912972085386
Q9H2G2_WT	Mean	-		0.36409483499405615	0.8586586268909342	0.6229883759418992	0.9654572713643178	0.2805194805194805	0.8789158672954388	0.6767973856209151	0.919940436940353	0.16878654828429945	0.8312134517157006
Q9H2G2_WT	SD	-		0.07990178708868359	0.022536758764235904	0.01691474369455006	0.027711856416112325	0.03844861030180141	0.006742855426677739	0.19263128191128814	0.01407292863139922	0.05412393051352172	0.05412393051352176
Q9H2G2_WT	Test set	9:24		0.04303314829119353	0.696969696969697	0.5138888888888888	0.9166666666666666	0.1111111111111111	0.7333333333333333	0.3333333333333333	0.8148148148148148	0.4027777777777778	0.5972222222222222
P51451_WT	Fold 1	32:112		0.5813130069335066	0.8680555555555556	0.7366071428571428	0.9732142857142857	0.5	0.872	0.8421052631578947	0.919831223628692	0.08286830357142856	0.9171316964285714
P51451_WT	Fold 2	32:112		0.45456864504849487	0.8333333333333334	0.6808035714285714	0.9553571428571429	0.40625	0.8492063492063492	0.7222222222222222	0.8991596638655462	0.16350446428571427	0.8364955357142858
P51451_WT	Fold 3	31:112		0.5408694213450618	0.8601398601398601	0.712413594470046	0.9732142857142857	0.45161290322580644	0.8650793650793651	0.8235294117647058	0.9159663865546218	0.11434331797235023	0.8856566820276497
P51451_WT	Fold 4	31:112		0.3387103097110474	0.7902097902097902	0.6561059907834101	0.8928571428571429	0.41935483870967744	0.847457627118644	0.52	0.8695652173913044	0.17828341013824886	0.8217165898617512
P51451_WT	Fold 5	31:112		0.562121630230788	0.8601398601398601	0.7590725806451613	0.9375	0.5806451612903226	0.8898305084745762	0.72	0.9130434782608696	0.1347926267281106	0.8652073732718895
P51451_WT	Mean	-		0.4955166026537797	0.8423756798756799	0.7090005760368664	0.9464285714285715	0.4715725806451613	0.864714769975787	0.7255713794289645	0.9035131939402067	0.1347584245391705	0.8652415754608296
P51451_WT	SD	-		0.08177110287014078	0.02612033783432657	0.033847415189189045	0.02727723627949903	0.057874961277798675	0.014273097776286348	0.10446512282344302	0.01675114301729126	0.03117189324931757	0.031171893249317517
P51451_WT	Test set	37:81		0.15916193660718073	0.6864406779661016	0.5587253920587254	0.9012345679012346	0.21621621621621623	0.7156862745098039	0.5	0.7978142076502731	0.3693693693693693	0.6306306306306306
P42684_WT	Fold 1	4:9		0.0	0.6923076923076923	0.5	1.0	0.0	0.6923076923076923	0.0	0.8181818181818181	0.75	0.24999999999999997
P42684_WT	Fold 2	4:9		0.03042903097250923	0.6153846153846154	0.5138888888888888	0.7777777777777778	0.25	0.7	0.3333333333333333	0.7368421052631577	0.49999999999999994	0.49999999999999994
P42684_WT	Fold 3	3:10		-0.05773502691896257	0.5384615384615384	0.4666666666666667	0.6	0.3333333333333333	0.75	0.2	0.6666666666666665	0.4	0.6
P42684_WT	Fold 4	3:10		-0.15811388300841897	0.6923076923076923	0.45	0.9	0.0	0.75	0.0	0.8181818181818182	0.7666666666666667	0.23333333333333334
P42684_WT	Fold 5	3:9		-0.25819888974716115	0.5833333333333334	0.3888888888888889	0.7777777777777778	0.0	0.7	0.0	0.7368421052631577	0.5925925925925926	0.40740740740740744
P42684_WT	Mean	-		-0.08872375374040668	0.6243589743589744	0.4638888888888889	0.8111111111111111	0.11666666666666665	0.7184615384615384	0.10666666666666666	0.7553429027113238	0.6018518518518519	0.39814814814814814
P42684_WT	SD	-		0.09709651859274211	0.055341467839930505	0.04006168083848876	0.12272623352430291	0.1326370709590369	0.02364680945990678	0.12531441937663718	0.05235375256607652	0.12930293931041106	0.12930293931041104
P42684_WT	Test set	37:96		0.19578972103985662	0.7368421052631579	0.5519425675675675	0.96875	0.13513513513513514	0.744	0.625	0.8416289592760181	0.45706644144144143	0.5429335585585586
P36888_D835Y		27:37	No test data for temporal split at 2013										
P21860_WT	Fold 1	2:3		0.6666666666666666	0.8	0.8333333333333333	0.6666666666666666	1.0	1.0	0.6666666666666666	0.8	0.25	0.75
P21860_WT	Fold 2	2:3		0.0	0.6	0.5	1.0	0.0	0.6	0.0	0.7499999999999999	0.0	1.0
P21860_WT	Fold 3	2:3		-0.4082482904638631	0.4	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.5714285714285715	0.6666666666666666	0.3333333333333333
P21860_WT	Fold 4	2:3		0.6123724356957946	0.8	0.75	1.0	0.5	0.75	1.0	0.8571428571428571	0.0	1.0
P21860_WT	Fold 5	1:4		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
P21860_WT	Mean	-		0.3741581623797196	0.72	0.6833333333333333	0.8666666666666666	0.5	0.77	0.5333333333333333	0.7957142857142857	0.18333333333333332	0.8166666666666668
P21860_WT	SD	-		0.462986583451088	0.18618986725025255	0.2173067468400883	0.14907119849998599	0.408248290463863	0.18618986725025255	0.4127594582445936	0.12774869036963338	0.2376583292911937	0.23765832929119377
P21860_WT	Test set	31:15		0.16952581789376897	0.5869565217391305	0.5903225806451613	0.6	0.5806451612903226	0.4090909090909091	0.75	0.4864864864864865	0.36774193548387096	0.632258064516129
P00533_T790M		12:21	No test data for temporal split at 2013										
P00533_P753S		14:43	No test data for temporal split at 2013										
P00533_L861Q		17:45	No test data for temporal split at 2013										
P00533_L858R_T790M		15:17	No test data for temporal split at 2013										
P00533_L858R		18:41	No test data for temporal split at 2013										
P00533_G719S		13:24	No test data for temporal split at 2013										
P00533_G719C		18:42	No test data for temporal split at 2013										
P00533_A750P		17:42	No test data for temporal split at 2013										
P00519_Y253F		1:0	Only one activity class in traing set for temporal split at 2013										
P00519_T315I		1:0	Only one activity class in traing set for temporal split at 2013										
