target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
O14578_WT		3:21	Not enough data in minority class of the training set for all 5 folds										
O14578_WT	Fold 1	2:9		-0.14907119849998599	0.7272727272727273	0.4444444444444444	0.8888888888888888	0.0	0.8	0.0	0.8421052631578948	0.5	0.5
O14578_WT	Fold 2	3:8		-0.19364916731037085	0.6363636363636364	0.4375	0.875	0.0	0.7	0.0	0.7777777777777777	0.625	0.375
O14578_WT	Fold 3	3:8		-0.19364916731037085	0.6363636363636364	0.4375	0.875	0.0	0.7	0.0	0.7777777777777777	0.45833333333333337	0.5416666666666666
O14578_WT	Fold 4	3:8		0.0	0.7272727272727273	0.5	1.0	0.0	0.7272727272727273	0.0	0.8421052631578948	0.7083333333333334	0.2916666666666667
O14578_WT	Fold 5	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.4375	0.5625
O14578_WT	Mean	-		-0.10727390662414553	0.7054545454545454	0.4638888888888889	0.9277777777777778	0.0	0.7454545454545455	0.0	0.8257309941520468	0.5458333333333334	0.4541666666666666
O14578_WT	SD	-		0.08132626370592379	0.05691809397272194	0.027014989742398444	0.05402997948479689	0.0	0.04165977904505312	0.0	0.038996100146503385	0.0950146187582615	0.09501461875826149
O14578_WT	Test set	3:21		-0.14285714285714285	0.75	0.42857142857142855	0.8571428571428571	0.0	0.8571428571428571	0.0	0.8571428571428571	0.7936507936507937	0.20634920634920637
O00506_WT		4:34	Not enough data in minority class of the training set for all 5 folds										
O00444_WT	Fold 1	34:94		0.5004876212131666	0.8203125	0.6711514392991239	0.9893617021276596	0.35294117647058826	0.808695652173913	0.9230769230769231	0.8899521531100479	0.1914893617021277	0.8085106382978724
O00444_WT	Fold 2	34:94		0.65095514292561	0.8671875	0.8157071339173967	0.925531914893617	0.7058823529411765	0.8969072164948454	0.7741935483870968	0.9109947643979057	0.11952440550688362	0.8804755944931164
O00444_WT	Fold 3	34:94		0.4679997646630346	0.8125	0.6752190237797246	0.9680851063829787	0.38235294117647056	0.8125	0.8125	0.883495145631068	0.18961201501877348	0.8103879849812266
O00444_WT	Fold 4	33:94		0.6186944536661614	0.8582677165354331	0.7960992907801419	0.925531914893617	0.6666666666666666	0.8877551020408163	0.7586206896551724	0.90625	0.09058671824629272	0.9094132817537073
O00444_WT	Fold 5	34:93		0.7522950648307681	0.905511811023622	0.8608475648323846	0.956989247311828	0.7647058823529411	0.9175257731958762	0.8666666666666667	0.9368421052631579	0.08380771663504114	0.916192283364959
O00444_WT	Mean	-		0.5980864094597481	0.8527559055118111	0.7638048905217544	0.9530999771219401	0.5745098039215686	0.8646767487810904	0.8270115655571718	0.9055068336804359	0.13500404342182373	0.8649959565781764
O00444_WT	SD	-		0.0943823451687366	0.030808410746586835	0.07022128073076031	0.02263695110514298	0.15702605877589804	0.041272931223199784	0.055495826177504905	0.01702464597444305	0.042829513938688855	0.04282951393868884
O00444_WT	Test set	71:203		0.6133587853941911	0.8576642335766423	0.7894609033511413	0.9310344827586207	0.647887323943662	0.883177570093458	0.7666666666666667	0.9064748201438849	0.1713730659820995	0.8286269340179004
O00418_WT		2:444	Not enough data in minority class for all 5 folds										
O00311_WT	Fold 1	46:74		0.7151013537622166	0.8666666666666667	0.8507638072855465	0.918918918918919	0.782608695652174	0.8717948717948718	0.8571428571428571	0.8947368421052632	0.07373678025851937	0.9262632197414805
O00311_WT	Fold 2	47:73		0.6639529924752553	0.8416666666666667	0.8206062372486156	0.9178082191780822	0.723404255319149	0.8375	0.85	0.8758169934640524	0.10871466044884873	0.8912853395511513
O00311_WT	Fold 3	47:73		0.7355475727585151	0.875	0.85937044593413	0.9315068493150684	0.7872340425531915	0.8717948717948718	0.8809523809523809	0.9006622516556291	0.06791023025357038	0.9320897697464297
O00311_WT	Fold 4	47:73		0.6818417697901205	0.85	0.831244535120956	0.9178082191780822	0.7446808510638298	0.8481012658227848	0.8536585365853658	0.881578947368421	0.10201107548819585	0.8979889245118041
O00311_WT	Fold 5	47:73		0.8433335656566617	0.925	0.9232002331681726	0.9315068493150684	0.9148936170212766	0.9444444444444444	0.8958333333333334	0.9379310344827586	0.037598367822792196	0.9624016321772078
O00311_WT	Mean	-		0.727955450888554	0.8716666666666667	0.8570370517514843	0.923509811181044	0.7905642923219242	0.8747270907713945	0.8675174216027873	0.8981452138152249	0.0779942228543853	0.9220057771456147
O00311_WT	SD	-		0.05738432387893979	0.026614532371118868	0.03269766316623952	0.0059721273754695615	0.060756239479291374	0.03408933376908711	0.01627292911108541	0.01989076256050138	0.023353059486904366	0.02335305948690435
O00311_WT	Test set	108:150		0.7282214629194192	0.8682170542635659	0.862037037037037	0.9	0.8240740740740741	0.8766233766233766	0.8557692307692307	0.888157894736842	0.0747530864197531	0.925246913580247
O00141_WT	Fold 1	12:105		0.7481900559272088	0.9572649572649573	0.8285714285714285	0.9904761904761905	0.6666666666666666	0.9629629629629629	0.8888888888888888	0.9765258215962442	0.12777777777777777	0.8722222222222222
O00141_WT	Fold 2	12:105		0.8035344154062869	0.9658119658119658	0.8702380952380953	0.9904761904761905	0.75	0.9719626168224299	0.9	0.9811320754716981	0.08095238095238094	0.919047619047619
O00141_WT	Fold 3	12:105		0.6877303054053769	0.9487179487179487	0.75	1.0	0.5	0.9459459459459459	1.0	0.9722222222222222	0.1380952380952381	0.861904761904762
O00141_WT	Fold 4	11:105		0.4925124796069056	0.9224137931034483	0.712987012987013	0.9714285714285714	0.45454545454545453	0.9444444444444444	0.625	0.9577464788732395	0.11948051948051948	0.8805194805194805
O00141_WT	Fold 5	11:105		0.4925124796069056	0.9224137931034483	0.712987012987013	0.9714285714285714	0.45454545454545453	0.9444444444444444	0.625	0.9577464788732395	0.3393939393939394	0.6606060606060606
O00141_WT	Mean	-		0.6448959471905369	0.9433244916003536	0.7749567099567098	0.9847619047619048	0.5651515151515152	0.9539520829240455	0.8077777777777777	0.9690746154073289	0.16113997113997114	0.8388600288600288
O00141_WT	SD	-		0.11840049347225669	0.016348430517434044	0.05810393631268415	0.010432810619146032	0.11044335618319306	0.010412043496277834	0.1407413499012158	0.008826698138835135	0.08325075815268915	0.0832507581526891
O00141_WT	Test set	34:217		0.6570582048100928	0.9282868525896414	0.7476958525345623	0.9953917050691244	0.5	0.927038626609442	0.9444444444444444	0.9600000000000001	0.13147194361615616	0.8685280563838439
Q56UN5_WT	Fold 1	6:3		-0.25	0.5555555555555556	0.4166666666666667	0.0	0.8333333333333334	0.0	0.625	0.0	0.2777777777777778	0.7222222222222223
Q56UN5_WT	Fold 2	6:3		-0.31622776601683794	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2	0.5	0.25	0.6666666666666666	0.3333333333333333
Q56UN5_WT	Fold 3	6:3		0.0	0.6666666666666666	0.5	0.0	1.0	0.0	0.6666666666666666	0.0	0.11111111111111112	0.888888888888889
Q56UN5_WT	Fold 4	6:2		-0.3333333333333333	0.5	0.3333333333333333	0.0	0.6666666666666666	0.0	0.6666666666666666	0.0	0.5	0.5
Q56UN5_WT	Fold 5	6:2		-0.2182178902359924	0.625	0.4166666666666667	0.0	0.8333333333333334	0.0	0.7142857142857143	0.0	0.5	0.5
Q56UN5_WT	Mean	-		-0.22355579791723273	0.5361111111111111	0.4	0.06666666666666667	0.7333333333333334	0.04	0.6345238095238095	0.05	0.4111111111111111	0.5888888888888889
Q56UN5_WT	SD	-		0.10904447473248835	0.10625983372551684	0.056927504255331114	0.12171612389003691	0.20637972912229677	0.07302967433402215	0.06660286062237791	0.0912870929175277	0.17743021580745902	0.17743021580745905
Q56UN5_WT	Test set	12:7		-0.13095238095238096	0.47368421052631576	0.43452380952380953	0.2857142857142857	0.5833333333333334	0.2857142857142857	0.5833333333333334	0.2857142857142857	0.47619047619047616	0.5238095238095237
Q9H2G2_WT	Fold 1	17:84		0.32551898525739836	0.8316831683168316	0.6407563025210085	0.9285714285714286	0.35294117647058826	0.8764044943820225	0.5	0.9017341040462428	0.24369747899159666	0.7563025210084033
Q9H2G2_WT	Fold 2	17:84		0.22278940101534597	0.8316831683168316	0.5703781512605042	0.9642857142857143	0.17647058823529413	0.8526315789473684	0.5	0.9050279329608938	0.3431372549019608	0.6568627450980393
Q9H2G2_WT	Fold 3	17:84		0.4559815667119108	0.8712871287128713	0.6645658263305322	0.9761904761904762	0.35294117647058826	0.8817204301075269	0.75	0.9265536723163842	0.23809523809523808	0.7619047619047619
Q9H2G2_WT	Fold 4	16:84		0.2585348676248095	0.82	0.6145833333333333	0.9166666666666666	0.3125	0.875	0.4166666666666667	0.8953488372093024	0.16964285714285715	0.8303571428571428
Q9H2G2_WT	Fold 5	16:84		0.30789480347447123	0.85	0.6071428571428572	0.9642857142857143	0.25	0.8709677419354839	0.5714285714285714	0.9152542372881356	0.2261904761904762	0.7738095238095238
Q9H2G2_WT	Mean	-		0.31414392481678716	0.8409306930693068	0.619485294117647	0.95	0.2889705882352941	0.8713448490744803	0.5476190476190477	0.9087837567641918	0.2441526610644258	0.7558473389355742
Q9H2G2_WT	SD	-		0.0727144832394902	0.01639559317642906	0.029076298001099038	0.02107288578944723	0.06179679371906096	0.009100746391957069	0.10263902505061558	0.010016136116905243	0.051168350157112734	0.05116835015711268
Q9H2G2_WT	Test set	33:183		0.2399123297474048	0.8287037037037037	0.6008445106805762	0.9289617486338798	0.2727272727272727	0.8762886597938144	0.4090909090909091	0.9018567639257294	0.19937075674780594	0.8006292432521941
P51451_WT	Fold 1	29:88		0.44498109553886356	0.811965811965812	0.6900470219435737	0.9318181818181818	0.4482758620689655	0.8367346938775511	0.6842105263157895	0.8817204301075268	0.17163009404388715	0.8283699059561129
P51451_WT	Fold 2	29:88		0.5568237510802942	0.8461538461538461	0.7474529780564263	0.9431818181818182	0.5517241379310345	0.8645833333333334	0.7619047619047619	0.9021739130434783	0.13009404388714732	0.8699059561128527
P51451_WT	Fold 3	29:88		0.5202445940401397	0.8376068376068376	0.6955329153605015	0.9772727272727273	0.41379310344827586	0.8349514563106796	0.8571428571428571	0.9005235602094241	0.155564263322884	0.844435736677116
P51451_WT	Fold 4	28:89		0.5774478330658106	0.8461538461538461	0.7887239165329053	0.898876404494382	0.6785714285714286	0.898876404494382	0.6785714285714286	0.898876404494382	0.10955056179775277	0.8904494382022472
P51451_WT	Fold 5	28:88		0.4043876290647261	0.7844827586206896	0.6996753246753247	0.8636363636363636	0.5357142857142857	0.8539325842696629	0.5555555555555556	0.8587570621468926	0.15625	0.84375
P51451_WT	Mean	-		0.5007769805579667	0.8252726201002064	0.7242864313137464	0.9229570990806947	0.5256157635467981	0.8578156944571218	0.7074770258980785	0.8884102740003407	0.14461779261033425	0.8553822073896657
P51451_WT	SD	-		0.06028092007607071	0.02185203295939552	0.03486566313009988	0.03544144236462603	0.08432558972833826	0.021268299418398123	0.09112192948613862	0.015109469075974326	0.02010575312520924	0.02010575312520921
P51451_WT	Test set	51:200		0.3335208017458661	0.7888446215139442	0.6629901960784313	0.875	0.45098039215686275	0.8620689655172413	0.4791666666666667	0.8684863523573201	0.16431372549019607	0.8356862745098039
P42684_WT	Fold 1	7:21		0.48038446141526137	0.8214285714285714	0.6428571428571428	1.0	0.2857142857142857	0.8076923076923077	1.0	0.8936170212765957	0.2857142857142857	0.7142857142857143
P42684_WT	Fold 2	8:20		0.5307910421576296	0.8214285714285714	0.725	0.95	0.5	0.8260869565217391	0.8	0.8837209302325583	0.3625	0.6375
P42684_WT	Fold 3	7:20		0.5882507637385276	0.8518518518518519	0.7607142857142857	0.95	0.5714285714285714	0.8636363636363636	0.8	0.9047619047619048	0.03571428571428571	0.9642857142857142
P42684_WT	Fold 4	7:20		0.42142857142857143	0.7777777777777778	0.7107142857142856	0.85	0.5714285714285714	0.85	0.5714285714285714	0.85	0.1285714285714286	0.8714285714285714
P42684_WT	Fold 5	7:20		0.7049073768502414	0.8888888888888888	0.7857142857142857	1.0	0.5714285714285714	0.8695652173913043	1.0	0.9302325581395349	0.08571428571428573	0.9142857142857143
P42684_WT	Mean	-		0.5451524431180463	0.8322751322751323	0.725	0.95	0.5	0.843396169048343	0.8342857142857143	0.8924664828821187	0.17964285714285713	0.8203571428571428
P42684_WT	SD	-		0.08858878955537172	0.033649226833400395	0.04455944588622121	0.05000000000000001	0.10101525445522107	0.02126213263604798	0.1451248582765748	0.024009249737241636	0.11316226084217106	0.11316226084217106
P42684_WT	Test set	18:42		0.38794291597509756	0.7666666666666667	0.626984126984127	0.9761904761904762	0.2777777777777778	0.7592592592592593	0.8333333333333334	0.8541666666666667	0.373015873015873	0.626984126984127
P36888_D835Y	Fold 1	4:5		-0.15811388300841897	0.4444444444444444	0.425	0.6	0.25	0.5	0.3333333333333333	0.5454545454545454	0.45	0.55
P36888_D835Y	Fold 2	4:5		0.15811388300841897	0.5555555555555556	0.575	0.4	0.75	0.6666666666666666	0.5	0.5	0.35	0.65
P36888_D835Y	Fold 3	4:5		0.0	0.5555555555555556	0.5	1.0	0.0	0.5555555555555556	0.0	0.7142857142857143	0.75	0.25
P36888_D835Y	Fold 4	4:5		0.1	0.5555555555555556	0.55	0.6	0.5	0.6	0.5	0.6	0.35	0.65
P36888_D835Y	Fold 5	4:4		0.5773502691896258	0.75	0.75	0.5	1.0	1.0	0.6666666666666666	0.6666666666666666	0.125	0.875
P36888_D835Y	Mean	-		0.13547005383792515	0.5722222222222222	0.5599999999999999	0.62	0.5	0.6644444444444444	0.4	0.6052813852813853	0.40499999999999997	0.595
P36888_D835Y	SD	-		0.22419212590212353	0.09015304773805989	0.09853087502571635	0.18618986725025255	0.3227486121839514	0.16106640503617045	0.20637972912229677	0.07111189585594246	0.18506755523321747	0.18506755523321747
P36888_D835Y	Test set	7:13		0.38981938376529196	0.7	0.7032967032967032	0.6923076923076923	0.7142857142857143	0.8181818181818182	0.5555555555555556	0.7500000000000001	0.18681318681318682	0.8131868131868133
P21860_WT	Fold 1	6:4		0.16666666666666666	0.6	0.5833333333333333	0.5	0.6666666666666666	0.5	0.6666666666666666	0.5	0.3333333333333333	0.6666666666666667
P21860_WT	Fold 2	6:4		0.16666666666666666	0.6	0.5833333333333333	0.5	0.6666666666666666	0.5	0.6666666666666666	0.5	0.375	0.625
P21860_WT	Fold 3	6:4		0.5833333333333334	0.8	0.7916666666666667	0.75	0.8333333333333334	0.75	0.8333333333333334	0.75	0.16666666666666663	0.8333333333333334
P21860_WT	Fold 4	6:4		0.408248290463863	0.7	0.625	0.25	1.0	1.0	0.6666666666666666	0.4	0.41666666666666663	0.5833333333333334
P21860_WT	Fold 5	6:3		0.15811388300841897	0.5555555555555556	0.5833333333333333	0.6666666666666666	0.5	0.4	0.75	0.5	0.5555555555555556	0.4444444444444444
P21860_WT	Mean	-		0.2966057680277897	0.6511111111111111	0.6333333333333332	0.5333333333333333	0.7333333333333333	0.63	0.7166666666666666	0.53	0.3694444444444444	0.6305555555555555
P21860_WT	SD	-		0.15685720250343674	0.08053320251808524	0.07375510026306535	0.15664302422079648	0.1551582227085438	0.19916492328386207	0.060858061945018485	0.1064581294844754	0.11497897463907696	0.11497897463907696
P21860_WT	Test set	10:12		0.65	0.8181818181818182	0.825	0.75	0.9	0.9	0.75	0.8181818181818182	0.07499999999999998	0.925
P00533_T790M		3:7	Not enough data in minority class of the training set for all 5 folds										
P00533_T790M	Fold 1	2:3		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
P00533_T790M	Fold 2	2:3		0.16666666666666666	0.6	0.5833333333333333	0.6666666666666666	0.5	0.6666666666666666	0.5	0.6666666666666666	0.6666666666666666	0.3333333333333333
P00533_T790M	Fold 3	2:3		-0.16666666666666666	0.4	0.41666666666666663	0.3333333333333333	0.5	0.5	0.3333333333333333	0.4	0.41666666666666663	0.5833333333333333
P00533_T790M	Fold 4	1:3		0.0	0.75	0.5	1.0	0.0	0.75	0.0	0.8571428571428571	0.6666666666666666	0.3333333333333333
P00533_T790M	Fold 5	2:2		0.0	0.5	0.5	1.0	0.0	0.5	0.0	0.6666666666666666	0.0	1.0
P00533_T790M	Mean	-		0.2	0.65	0.6	0.8	0.4	0.6833333333333333	0.36666666666666664	0.718095238095238	0.35	0.65
P00533_T790M	SD	-		0.3776143437325873	0.19148542155126763	0.18880717186629364	0.24343224778007386	0.3415650255319866	0.16942167424418786	0.3388433484883757	0.18496797541044135	0.27386127875258304	0.27386127875258304
P00533_T790M	Test set	3:7		-0.0890870806374748	0.5	0.45238095238095233	0.5714285714285714	0.3333333333333333	0.6666666666666666	0.25	0.6153846153846153	0.5714285714285714	0.4285714285714286
P00533_P753S		2:16	Not enough data in minority class of the training set for all 5 folds										
P00533_P753S	Fold 1	2:6		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
P00533_P753S	Fold 2	2:6		0.14907119849998599	0.625	0.5833333333333333	0.6666666666666666	0.5	0.8	0.3333333333333333	0.7272727272727272	0.4166666666666667	0.5833333333333334
P00533_P753S	Fold 3	3:5		0.7453559924999299	0.875	0.8333333333333333	1.0	0.6666666666666666	0.8333333333333334	1.0	0.9090909090909091	0.0	1.0
P00533_P753S	Fold 4	3:5		0.7453559924999299	0.875	0.8333333333333333	1.0	0.6666666666666666	0.8333333333333334	1.0	0.9090909090909091	0.0	1.0
P00533_P753S	Fold 5	2:5		0.6454972243679028	0.8571428571428571	0.75	1.0	0.5	0.8333333333333334	1.0	0.9090909090909091	0.5	0.5
P00533_P753S	Mean	-		0.6570560815735497	0.8464285714285713	0.8	0.9333333333333332	0.6666666666666666	0.86	0.8666666666666666	0.8909090909090909	0.18333333333333335	0.8166666666666668
P00533_P753S	SD	-		0.25540377455317814	0.11132702943577177	0.12360330811826105	0.12171612389003694	0.16666666666666666	0.06497862896539307	0.2434322477800738	0.0813115628181742	0.20637972912229677	0.20637972912229677
P00533_P753S	Test set	2:16		0.31622776601683794	0.8333333333333334	0.6875	0.875	0.5	0.9333333333333333	0.3333333333333333	0.9032258064516129	0.375	0.625
P00533_L861Q		5:14	Not enough data in minority class of the training set for all 5 folds										
P00533_L861Q	Fold 1	2:7		0.0	0.7777777777777778	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.2857142857142857	0.7142857142857143
P00533_L861Q	Fold 2	3:6		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
P00533_L861Q	Fold 3	3:6		0.1889822365046136	0.6666666666666666	0.5833333333333334	0.8333333333333334	0.3333333333333333	0.7142857142857143	0.5	0.7692307692307692	0.38888888888888895	0.6111111111111113
P00533_L861Q	Fold 4	2:6		0.14907119849998599	0.625	0.5833333333333333	0.6666666666666666	0.5	0.8	0.3333333333333333	0.7272727272727272	0.5	0.5
P00533_L861Q	Fold 5	2:6		0.5773502691896258	0.75	0.8333333333333333	0.6666666666666666	1.0	1.0	0.5	0.8	0.16666666666666666	0.8333333333333334
P00533_L861Q	Mean	-		0.38308074083884514	0.7638888888888888	0.7	0.8333333333333334	0.5666666666666667	0.8584126984126984	0.4666666666666666	0.8343006993006993	0.2682539682539683	0.7317460317460318
P00533_L861Q	SD	-		0.33103765426852616	0.1189373386913438	0.1707825127659933	0.13608276348795437	0.35486043161491804	0.10861288233656549	0.2950204010522612	0.08753885984511141	0.15855810781341953	0.1585581078134195
P00533_L861Q	Test set	5:14		0.18448201388042726	0.7368421052631579	0.5642857142857143	0.9285714285714286	0.2	0.7647058823529411	0.5	0.8387096774193549	0.22857142857142854	0.7714285714285715
P00533_L858R_T790M		5:5	Not enough data in minority class of the training set for all 5 folds										
P00533_L858R_T790M	Fold 1	2:3		0.6123724356957946	0.8	0.75	1.0	0.5	0.75	1.0	0.8571428571428571	0.5	0.5
P00533_L858R_T790M	Fold 2	2:3		-0.4082482904638631	0.4	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.5714285714285715	0.6666666666666666	0.3333333333333333
P00533_L858R_T790M	Fold 3	2:2		0.5773502691896258	0.75	0.75	0.5	1.0	1.0	0.6666666666666666	0.6666666666666666	0.25	0.75
P00533_L858R_T790M	Fold 4	2:2		0.0	0.5	0.5	1.0	0.0	0.5	0.0	0.6666666666666666	0.5	0.5
P00533_L858R_T790M	Fold 5	2:2		0.5773502691896258	0.75	0.75	0.5	1.0	1.0	0.6666666666666666	0.6666666666666666	0.0	1.0
P00533_L858R_T790M	Mean	-		0.2717649367222366	0.64	0.6166666666666666	0.7333333333333333	0.5	0.75	0.4666666666666666	0.6857142857142857	0.3833333333333333	0.6166666666666666
P00533_L858R_T790M	SD	-		0.3739546383308915	0.14548768561863462	0.15664302422079648	0.20637972912229677	0.408248290463863	0.2041241452319315	0.36514837167011077	0.08518354199999197	0.2130032168075646	0.2130032168075646
P00533_L858R_T790M	Test set	5:5		0.2182178902359924	0.6	0.6000000000000001	0.8	0.4	0.5714285714285714	0.6666666666666666	0.6666666666666666	0.48	0.52
P00533_L858R	Fold 1	3:6		0.5	0.7777777777777778	0.6666666666666666	1.0	0.3333333333333333	0.75	1.0	0.8571428571428571	0.33333333333333337	0.6666666666666667
P00533_L858R	Fold 2	2:6		0.0	0.75	0.5	1.0	0.0	0.75	0.0	0.8571428571428571	0.0	1.0
P00533_L858R	Fold 3	2:6		0.3333333333333333	0.75	0.6666666666666667	0.8333333333333334	0.5	0.8333333333333334	0.5	0.8333333333333334	0.5	0.5
P00533_L858R	Fold 4	2:6		0.4472135954999579	0.625	0.75	0.5	1.0	1.0	0.4	0.6666666666666666	0.16666666666666666	0.8333333333333333
P00533_L858R	Fold 5	2:6		-0.3333333333333333	0.5	0.3333333333333333	0.6666666666666666	0.0	0.6666666666666666	0.0	0.6666666666666666	0.5833333333333334	0.41666666666666663
P00533_L858R	Mean	-		0.18944271909999158	0.6805555555555556	0.5833333333333333	0.8	0.36666666666666664	0.8	0.38	0.7761904761904761	0.3166666666666667	0.6833333333333333
P00533_L858R	SD	-		0.2865831767341524	0.09555447889143655	0.13608276348795434	0.17743021580745905	0.3388433484883757	0.1031898645611484	0.33862466931200785	0.08201911544611945	0.1948408657416687	0.19484086574166867
P00533_L858R	Test set	7:11		0.6700593942604899	0.8333333333333334	0.7857142857142857	1.0	0.5714285714285714	0.7857142857142857	1.0	0.88	0.07792207792207793	0.922077922077922
P00533_G719S		3:9	Not enough data in minority class of the training set for all 5 folds										
P00533_G719S	Fold 1	2:3		0.6666666666666666	0.8	0.8333333333333333	0.6666666666666666	1.0	1.0	0.6666666666666666	0.8	0.0	1.0
P00533_G719S	Fold 2	2:3		0.16666666666666666	0.6	0.5833333333333333	0.6666666666666666	0.5	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.6666666666666666
P00533_G719S	Fold 3	2:3		0.16666666666666666	0.6	0.5833333333333333	0.6666666666666666	0.5	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.6666666666666666
P00533_G719S	Fold 4	2:3		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
P00533_G719S	Fold 5	2:3		0.6123724356957946	0.8	0.75	1.0	0.5	0.75	1.0	0.8571428571428571	0.0	1.0
P00533_G719S	Mean	-		0.5224744871391589	0.76	0.75	0.8	0.7	0.8166666666666667	0.7333333333333333	0.7980952380952381	0.13333333333333333	0.8666666666666666
P00533_G719S	SD	-		0.29157676274678346	0.13662601021279466	0.14433756729740646	0.149071198499986	0.22360679774997896	0.13944333775567927	0.20637972912229677	0.11460273490660057	0.14907119849998599	0.14907119849998599
P00533_G719S	Test set	3:9		0.19245008972987526	0.5833333333333334	0.6111111111111112	0.5555555555555556	0.6666666666666666	0.8333333333333334	0.3333333333333333	0.6666666666666667	0.40740740740740744	0.5925925925925926
P00533_G719C	Fold 1	2:7		0.5976143046671968	0.7777777777777778	0.8571428571428572	0.7142857142857143	1.0	1.0	0.5	0.8333333333333333	0.0	1.0
P00533_G719C	Fold 2	3:6		0.5	0.7777777777777778	0.6666666666666666	1.0	0.3333333333333333	0.75	1.0	0.8571428571428571	0.05555555555555556	0.9444444444444445
P00533_G719C	Fold 3	2:6		0.6546536707079772	0.875	0.75	1.0	0.5	0.8571428571428571	1.0	0.923076923076923	0.08333333333333333	0.9166666666666667
P00533_G719C	Fold 4	2:6		0.3333333333333333	0.75	0.6666666666666667	0.8333333333333334	0.5	0.8333333333333334	0.5	0.8333333333333334	0.08333333333333333	0.9166666666666667
P00533_G719C	Fold 5	2:6		0.0	0.5	0.5	0.5	0.5	0.75	0.25	0.6	0.3333333333333333	0.6666666666666666
P00533_G719C	Mean	-		0.4171202617417015	0.736111111111111	0.6880952380952381	0.8095238095238095	0.5666666666666667	0.8380952380952381	0.65	0.8093772893772894	0.11111111111111112	0.8888888888888891
P00533_G719C	SD	-		0.2148172995237539	0.1145307118227128	0.10701050025830587	0.1722423366207199	0.20637972912229677	0.08378562068944735	0.27386127875258304	0.10016302507947308	0.10516496936667173	0.10516496936667176
P00533_G719C	Test set	7:11		0.5698028822981898	0.7777777777777778	0.7922077922077921	0.7272727272727273	0.8571428571428571	0.8888888888888888	0.6666666666666666	0.7999999999999999	0.18181818181818182	0.8181818181818182
P00533_A750P	Fold 1	2:7		-0.1889822365046136	0.6666666666666666	0.42857142857142855	0.8571428571428571	0.0	0.75	0.0	0.7999999999999999	0.7857142857142857	0.21428571428571427
P00533_A750P	Fold 2	1:7		0.2182178902359924	0.375	0.6428571428571428	0.2857142857142857	1.0	1.0	0.16666666666666666	0.4444444444444445	0.5714285714285714	0.42857142857142855
P00533_A750P	Fold 3	2:6		-0.2182178902359924	0.625	0.4166666666666667	0.8333333333333334	0.0	0.7142857142857143	0.0	0.7692307692307692	0.6666666666666666	0.3333333333333333
P00533_A750P	Fold 4	2:6		-0.2182178902359924	0.625	0.4166666666666667	0.8333333333333334	0.0	0.7142857142857143	0.0	0.7692307692307692	0.6666666666666666	0.3333333333333333
P00533_A750P	Fold 5	2:6		-0.3333333333333333	0.25	0.3333333333333333	0.16666666666666666	0.5	0.5	0.16666666666666666	0.25	0.6666666666666667	0.3333333333333333
P00533_A750P	Mean	-		-0.14810669201478785	0.5083333333333333	0.44761904761904764	0.5952380952380952	0.3	0.7357142857142858	0.06666666666666667	0.6065811965811966	0.6714285714285714	0.3285714285714285
P00533_A750P	SD	-		0.1732072836154817	0.1509997547214098	0.09439107468984315	0.2773238922167643	0.3651483716701107	0.14521857792358958	0.07453559924999299	0.20156019639753256	0.06208764195431094	0.062087641954310935
P00533_A750P	Test set	8:10		0.3286878675669582	0.6666666666666666	0.6375	0.9	0.375	0.6428571428571429	0.75	0.75	0.17500000000000002	0.8250000000000001
P00519_Y253F	Fold 1	3:6		-0.3779644730092272	0.4444444444444444	0.3333333333333333	0.6666666666666666	0.0	0.5714285714285714	0.0	0.6153846153846153	0.7777777777777778	0.22222222222222224
P00519_Y253F	Fold 2	3:6		-0.25	0.5555555555555556	0.4166666666666667	0.8333333333333334	0.0	0.625	0.0	0.7142857142857143	0.7777777777777778	0.22222222222222224
P00519_Y253F	Fold 3	3:6		0.5	0.7777777777777778	0.6666666666666666	1.0	0.3333333333333333	0.75	1.0	0.8571428571428571	0.5	0.5
P00519_Y253F	Fold 4	3:6		0.0	0.5555555555555556	0.5	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.6111111111111113	0.38888888888888895
P00519_Y253F	Fold 5	4:5		-0.15811388300841897	0.4444444444444444	0.425	0.6	0.25	0.5	0.3333333333333333	0.5454545454545454	0.8	0.2
P00519_Y253F	Mean	-		-0.05721567120352924	0.5555555555555556	0.46833333333333327	0.7533333333333333	0.18333333333333332	0.6226190476190476	0.3333333333333333	0.6797868797868797	0.6933333333333334	0.3066666666666667
